cnt,flyState,setpoint.h [m],setpoint.pitch [deg],setpoint.roll [deg],setpoint.yaw [deg],motval_avg [frac],motval_0 [frac],motval_1 [frac],motval_2 [frac],motval_3 [frac],hor_velocities.xv,hor_velocities.yv,hor_velocities.dt,hor_velocities.seqNum,att.ts [s],att.ax [m/s^2],att.ay [m/s^2],att.az [m/s^2],att.gx [deg/s],att.filtered_gx [deg/s],att.gx_bias_kalman [deg/s],att.gy [deg/s],att.filtered_gy [deg/s],att.gy_bias_kalman [deg/s],att.gz [deg/s],att.hv [m/sec],att.h [m],att.pitch [deg],att.pitch_vel_kalman [deg/s],att.roll [deg],att.roll_vel_kalman [deg/s],att.yaw [deg],att.magx [deg],att.magy [deg],att.magz [deg],xPos [m],yPos [m],targetXVel [m/s],targetYVel [m/s],targetPitch [deg],targetRoll [deg],targetPitchVel [deg/s],targetRollVel [deg/s],adj_pitch,adj_roll,adj_yaw,adj_h
308,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.624755,-0.809325,0.588599,-9.749072,-7.701651,-7.969714,-0.644586,-0.366527,-0.725745,0.149566,1.876278,-0.063750,1.220940,-4.312809,0.254788,3.814166,-7.780067,5.493335,-57.000000,87.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
309,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.629791,-0.809325,0.588599,-9.749072,-7.457503,-7.745778,-0.639175,-0.305490,-0.559945,0.155080,1.326945,-0.063750,1.220940,-4.321528,0.186381,3.773032,-7.741251,5.500018,-57.000000,87.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
310,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.634796,-0.809325,0.588599,-9.749072,-7.091281,-7.511536,-0.634227,-0.122379,-0.363225,0.160665,0.899686,-0.063750,1.220940,-4.329472,0.134825,3.733422,-7.689582,5.504520,-52.000000,86.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
311,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.639923,-0.809325,0.588599,-9.749072,-6.664022,-7.233567,-0.629681,0.060732,-0.186718,0.166299,0.350352,-0.093502,1.215500,-4.336706,0.097724,3.695488,-7.623078,5.506317,-52.000000,86.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
312,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.644927,-0.809325,0.511959,-9.749072,-6.358837,-6.891260,-0.618947,-0.061342,-0.098865,0.171894,-0.198981,-0.093502,1.215500,-4.343552,0.068440,3.652892,-7.545114,5.505321,-63.000000,93.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
313,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.649871,-0.809325,0.511959,-9.749072,-6.053651,-6.538646,-0.608656,-0.305490,-0.095563,0.177370,-0.870388,-0.093502,1.215500,-4.350319,0.041035,3.612324,-7.449500,5.501018,-63.000000,93.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
314,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.654876,-0.809325,0.511959,-9.749072,-5.748467,-6.206244,-0.598804,-0.244453,-0.142591,0.182682,-1.419721,-0.093502,1.215500,-4.357193,0.012159,3.573699,-7.338680,5.493913,-59.000000,91.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
315,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.659881,-0.809325,0.435318,-9.672431,-5.382244,-5.887451,-0.583301,-0.549638,-0.288580,0.188272,-2.091128,-0.093502,1.215500,-4.365085,-0.024978,3.530753,-7.220628,5.483447,-59.000000,91.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
316,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.664825,-0.809325,0.435318,-9.672431,-5.199133,-5.592572,-0.568362,-0.671712,-0.437871,0.193597,-2.579425,-0.093502,1.215500,-4.373462,-0.069526,3.489669,-7.091491,5.470694,-58.000000,86.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
317,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.669830,-0.885965,0.435318,-9.672431,-5.199133,-5.372339,-0.554030,-0.915860,-0.597067,0.204943,-3.311869,-0.093502,1.215500,-4.388824,-0.127950,3.450155,-6.956780,5.454118,-58.000000,86.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
318,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.674804,-0.885965,0.358678,-9.672431,-5.016022,-5.199133,-0.534042,-0.976897,-0.780178,0.215863,-3.800165,-0.093502,1.215500,-4.404716,-0.194815,3.405544,-6.826185,5.435216,-56.000000,92.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
319,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.679931,-0.885965,0.358678,-9.672431,-4.832911,-5.066753,-0.514823,-1.037934,-0.905554,0.226416,-4.715720,-0.131750,1.210400,-4.420927,-0.265838,3.362223,-6.696003,5.411038,-56.000000,92.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
320,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.684967,-0.885965,0.358678,-9.672431,-4.832911,-4.965291,-0.496372,-0.915860,-0.966591,0.236664,-5.265054,-0.131750,1.210400,-4.437217,-0.336591,3.320056,-6.568176,5.384523,-61.000000,85.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
321,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.689880,-0.885965,0.358678,-9.672431,-4.771874,-4.860128,-0.478655,-0.793786,-0.936072,0.246691,-5.936461,-0.131750,1.210400,-4.453245,-0.401188,3.279033,-6.442290,5.355358,-61.000000,85.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
322,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.694885,-0.885965,0.282037,-9.672431,-4.893948,-4.829609,-0.455611,-0.671712,-0.854823,0.256543,-6.485794,-0.131750,1.210400,-4.468817,-0.456756,3.232478,-6.329138,5.322896,-65.000000,89.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
323,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.699920,-0.885965,0.282037,-9.672431,-4.893948,-4.846520,-0.433482,-0.366527,-0.691924,0.266293,-6.974090,-0.131750,1.210400,-4.483624,-0.498622,3.186651,-6.225046,5.287781,-65.000000,89.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
324,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.704833,-0.885965,0.282037,-9.672431,-5.138096,-4.921165,-0.412289,0.060732,-0.451078,0.276010,-7.523423,-0.131750,1.210400,-4.497368,-0.522660,3.141311,-6.133110,5.250819,-62.000000,90.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
325,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.709838,-0.885965,0.282037,-9.672431,-5.260170,-5.043239,-0.392042,0.549028,-0.112073,0.285778,-7.889645,-0.131750,1.210400,-4.509675,-0.523716,3.096255,-6.055556,5.211331,-62.000000,90.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
326,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.714813,-0.885965,0.282037,-9.749072,-5.626392,-5.226350,-0.372593,0.915250,0.291272,0.295118,-8.438978,-0.131750,1.210400,-4.519729,-0.498615,3.051049,-5.995513,5.169348,-57.000000,89.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
327,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.719970,-0.885965,0.282037,-9.749072,-6.175726,-5.538539,-0.354198,1.525620,0.759356,0.304630,-8.805200,-0.080752,1.209040,-4.527854,-0.445418,3.005367,-5.959944,5.123939,-57.000000,89.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
328,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.724975,-0.809325,0.358678,-9.749072,-6.480911,-5.887451,-0.342654,2.197028,1.288477,0.308610,-9.354533,-0.080752,1.209040,-4.527666,-0.356247,2.965231,-5.943746,5.077120,-65.000000,87.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
329,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.729919,-0.809325,0.358678,-9.749072,-7.213355,-6.369143,-0.332130,2.563250,1.806891,0.312926,-9.781792,-0.080752,1.209040,-4.525423,-0.239692,2.923851,-5.959732,5.028759,-65.000000,87.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
330,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.734924,-0.809325,0.282037,-9.749072,-7.640614,-6.874349,-0.316911,3.173620,2.366530,0.317613,-10.086977,-0.080752,1.209040,-4.520967,-0.094906,2.874974,-6.013024,4.978274,-56.000000,94.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
331,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.739929,-0.809325,0.358678,-9.749072,-7.945799,-7.331727,-0.308437,4.089175,2.990910,0.322726,-10.453200,-0.080752,1.209040,-4.514047,0.080412,2.831095,-6.086862,4.925955,-56.000000,94.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
332,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.744842,-0.809325,0.358678,-9.749072,-8.250984,-7.765990,-0.300879,4.455397,3.576965,0.328233,-10.697348,-0.080752,1.209040,-4.504806,0.281775,2.786087,-6.183828,4.873398,-61.000000,81.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
333,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.749847,-0.732684,0.358678,-9.749072,-8.434095,-8.071175,-0.294116,5.065767,4.204245,0.328610,-10.880459,-0.080752,1.209040,-4.487043,0.515710,2.740423,-6.294061,4.818941,-61.000000,81.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
334,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.754852,-0.732684,0.358678,-9.749072,-8.495132,-8.288106,-0.288062,5.554064,4.787799,0.329501,-11.185644,-0.080752,1.209040,-4.467044,0.771895,2.694427,-6.410976,4.762957,-58.000000,88.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
335,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.760009,-0.732684,0.358678,-9.749072,-8.617206,-8.451005,-0.282664,5.920286,5.255482,0.330817,-11.185644,-0.042498,1.207000,-4.445249,1.041382,2.648298,-6.530625,4.705273,-58.000000,88.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
336,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.765014,-0.732684,0.358678,-9.749072,-8.861354,-8.596994,-0.277897,6.103397,5.669134,0.332521,-11.490829,-0.042498,1.207000,-4.421871,1.319790,2.602095,-6.651707,4.647762,-59.000000,87.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
337,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.769958,-0.656044,0.358678,-9.749072,-8.861354,-8.712064,-0.273729,6.469619,6.011841,0.329146,-11.368755,-0.042498,1.207000,-4.391221,1.607394,2.555933,-6.772106,4.591555,-59.000000,87.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
338,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.774932,-0.656044,0.358678,-9.749072,-9.227576,-8.888571,-0.270198,6.713767,6.300116,0.326182,-11.612903,-0.042498,1.207000,-4.359558,1.894847,2.509578,-6.895792,4.533792,-56.000000,88.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
339,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.779968,-0.656044,0.358678,-9.825712,-9.471724,-9.098898,-0.267127,6.591693,6.482827,0.323198,-11.307718,-0.042498,1.207000,-4.326897,2.175686,2.462679,-7.024894,4.476847,-56.000000,88.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
340,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.784912,-0.656044,0.358678,-9.749072,-9.898983,-9.363259,-0.264942,6.530656,6.584689,0.320857,-11.307718,-0.042498,1.207000,-4.294356,2.444404,2.415464,-7.162122,4.420942,-57.000000,89.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
341,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.789916,-0.732684,0.358678,-9.749072,-10.082094,-9.671745,-0.263471,6.652730,6.615608,0.324021,-11.246681,-0.042498,1.207000,-4.267704,2.692228,2.367541,-7.309938,4.364663,-57.000000,89.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
342,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.794860,-0.732684,0.282037,-9.749072,-10.387279,-9.963322,-0.257431,6.530656,6.578085,0.327270,-11.063570,-0.042498,1.207000,-4.241263,2.921158,2.313082,-7.471823,4.309965,-61.000000,89.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
343,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.800018,-0.732684,0.282037,-9.825712,-10.814538,-10.289120,-0.252054,6.286508,6.510043,0.330201,-10.941495,-0.101998,1.200880,-4.214734,3.130836,2.257742,-7.644122,4.253529,-61.000000,89.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
344,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.805023,-0.732684,0.282037,-9.825712,-11.241797,-10.628125,-0.247492,6.469619,6.476623,0.333245,-10.575273,-0.101998,1.200880,-4.188440,3.324361,2.201636,-7.826817,4.200600,-54.000000,92.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
345,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.809967,-0.732684,0.282037,-9.825712,-11.302835,-10.946518,-0.243720,5.859249,6.296414,0.336297,-10.453200,-0.101998,1.200880,-4.162958,3.493315,2.144838,-8.017861,4.148918,-54.000000,92.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
346,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.814971,-0.732684,0.205396,-9.825712,-11.424909,-11.204275,-0.235600,5.737175,6.096393,0.339351,-10.270089,-0.101998,1.200880,-4.138379,3.638014,2.081812,-8.217881,4.097527,-60.000000,94.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
347,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.819976,-0.732684,0.205396,-9.825712,-11.669057,-11.404697,-0.228264,5.309916,5.839037,0.342369,-10.025940,-0.101998,1.200880,-4.114938,3.756338,2.018607,-8.417665,4.047348,-60.000000,94.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.824890,-0.732684,0.205396,-9.825712,-11.730094,-11.533374,-0.221650,5.004731,5.482721,0.345285,-9.903867,-0.101998,1.200880,-4.093027,3.843627,1.955498,-8.612566,3.998680,-59.000000,91.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
349,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.829895,-0.732684,0.205396,-9.825712,-11.730094,-11.645142,-0.215739,4.577472,5.157323,0.348126,-9.842830,-0.101998,1.200880,-4.072543,3.903897,1.892551,-8.801770,3.949416,-59.000000,91.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
350,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.834899,-0.732684,0.205396,-9.902353,-11.730094,-11.716485,-0.210391,4.211249,4.777493,0.350491,-9.598681,-0.101998,1.200880,-4.053289,3.935771,1.829805,-8.983109,3.901385,-57.000000,87.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
351,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.840026,-0.732684,0.205396,-9.825712,-11.608020,-11.702877,-0.205744,3.661916,4.367144,0.353094,-9.537645,-0.101998,1.198840,-4.036232,3.938421,1.767825,-9.151383,3.852485,-57.000000,87.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
352,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.845062,-0.732684,0.128756,-9.825712,-11.363872,-11.614623,-0.196742,3.234657,3.922975,0.355542,-9.476608,-0.101998,1.198840,-4.021090,3.911928,1.701127,-9.307624,3.804760,-56.000000,92.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.849975,-0.656044,0.128756,-9.825712,-11.241797,-11.485946,-0.188334,2.563250,3.421070,0.352959,-9.293496,-0.101998,1.198840,-4.002484,3.859353,1.635590,-9.445280,3.759102,-56.000000,92.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
354,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.854980,-0.656044,0.128756,-9.825712,-11.119724,-11.330051,-0.180492,1.830806,2.830912,0.350209,-9.293496,-0.101998,1.198840,-3.986434,3.772069,1.571324,-9.563777,3.712588,-56.000000,88.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
355,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.860015,-0.656044,0.128756,-9.825712,-10.692465,-11.112720,-0.173165,1.098361,2.183419,0.347248,-9.110385,-0.101998,1.198840,-3.973165,3.648655,1.508566,-9.660374,3.666717,-56.000000,88.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
356,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.864929,-0.656044,0.128756,-9.825712,-10.448316,-10.878878,-0.166330,0.304880,1.450975,0.344014,-9.232459,-0.101998,1.198840,-3.963011,3.486007,1.447384,-9.735409,3.621349,-60.000000,86.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
357,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.869903,-0.656044,0.052115,-9.825712,-10.265206,-10.624824,-0.155228,-0.305490,0.728837,0.340508,-9.171422,-0.101998,1.198840,-3.955936,3.287368,1.382293,-9.793739,3.575730,-60.000000,86.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
358,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.874908,-0.656044,0.052115,-9.825712,-10.204169,-10.397586,-0.144694,-0.915860,0.040520,0.336750,-9.293496,-0.101998,1.198840,-3.951813,3.057291,1.318818,-9.833605,3.529216,-61.000000,85.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
359,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.880035,-0.656044,0.052115,-9.825712,-9.960020,-10.221079,-0.134749,-1.587267,-0.624284,0.332748,-9.415570,-0.008506,1.200200,-3.950549,2.799364,1.256763,-9.859457,3.480942,-61.000000,85.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
360,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.885070,-0.656044,0.052115,-9.825712,-9.532761,-10.000445,-0.125350,-2.258675,-1.265172,0.328508,-9.537645,-0.008506,1.200200,-3.952049,2.516972,1.196294,-9.869338,3.432921,-54.000000,88.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
361,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,946686749.890014,-0.656044,0.052115,-9.825712,-9.410687,-9.773607,-0.116481,-3.052156,-1.950188,0.323992,-9.964904,-0.008506,1.200200,-3.956475,2.208887,1.137430,-9.863869,3.383653,-54.000000,88.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
