seq,gx,gy,gz,ax,ay,az,mx,my,mz
52365,-0.119,0.423,-0.001,0.15,-0.34,-9.77,-7,-7,9
52366,-0.119,0.423,0.060,0.23,-0.34,-9.77,-8,-10,8
52367,-0.058,0.423,0.182,0.23,-0.34,-9.77,-8,-10,8
52368,-0.119,0.423,0.060,0.23,-0.26,-9.77,-12,-10,4
52369,-0.119,0.240,0.121,0.23,-0.34,-9.77,-12,-10,4
52370,-0.119,0.301,-0.001,0.23,-0.26,-9.77,-1,-5,9
52371,-0.180,0.301,-0.001,0.23,-0.26,-9.77,-1,-5,9
52372,-0.241,0.240,-0.001,0.23,-0.34,-9.77,-6,-10,8
52373,-0.241,0.423,-0.001,0.23,-0.34,-9.77,-6,-10,8
52374,-0.119,0.423,0.060,0.23,-0.34,-9.77,-7,-7,1
52375,-0.302,0.301,-0.001,0.15,-0.34,-9.77,-7,-7,1
52376,-0.180,0.301,0.060,0.15,-0.34,-9.77,-2,-10,4
52377,-0.180,0.423,0.060,0.15,-0.34,-9.77,-2,-10,4
52378,-0.119,0.362,0.060,0.15,-0.34,-9.77,-5,-15,7
52379,-0.119,0.362,0.121,0.15,-0.34,-9.77,-5,-15,7
52380,-0.119,0.301,0.060,0.15,-0.34,-9.77,-3,-9,3
52381,-0.180,0.362,0.060,0.15,-0.34,-9.77,-3,-9,3
52382,-0.180,0.179,0.121,0.15,-0.26,-9.77,-1,-5,7
52383,-0.058,0.362,0.060,0.15,-0.34,-9.77,-1,-5,7
52384,-0.180,0.362,0.060,0.15,-0.26,-9.77,-6,-12,10
52385,-0.180,0.362,0.060,0.15,-0.26,-9.77,-6,-12,10
52386,-0.180,0.240,0.182,0.15,-0.26,-9.77,-5,-7,9
52387,-0.241,0.301,0.121,0.15,-0.26,-9.77,-5,-7,9
52388,-0.058,0.301,0.121,0.23,-0.26,-9.77,-12,-6,6
52389,-0.119,0.362,0.060,0.15,-0.26,-9.77,-12,-6,6
52390,-0.119,0.362,0.182,0.15,-0.26,-9.77,-6,-6,6
52391,-0.180,0.362,0.243,0.15,-0.26,-9.77,-6,-6,6
52392,-0.058,0.362,0.182,0.15,-0.26,-9.77,-4,-10,6
52393,-0.180,0.484,0.182,0.15,-0.26,-9.77,-4,-10,6
52394,-0.241,0.423,-0.062,0.15,-0.26,-9.77,-1,-11,-1
52395,-0.180,0.362,-0.001,0.15,-0.26,-9.77,-1,-11,-1
52396,-0.058,0.301,-0.062,0.15,-0.26,-9.77,-6,-8,10
52397,-0.119,0.362,-0.001,0.15,-0.26,-9.77,-6,-8,10
52398,-0.119,0.179,0.060,0.15,-0.26,-9.77,-7,-11,9
52399,-0.119,0.301,-0.001,0.15,-0.26,-9.77,-7,-11,9
52400,-0.180,0.301,-0.001,0.15,-0.26,-9.77,-2,-10,8
52401,-0.241,0.301,-0.001,0.15,-0.26,-9.77,-2,-10,8
52402,-0.180,0.362,0.060,0.23,-0.34,-9.77,-4,-12,8
52403,-0.058,0.362,-0.062,0.23,-0.34,-9.77,-4,-12,8
52404,-0.119,0.301,0.121,0.23,-0.26,-9.77,-3,-9,5
52405,-0.119,0.423,0.182,0.23,-0.26,-9.69,-3,-9,5
52406,-0.119,0.301,-0.062,0.23,-0.26,-9.77,-6,-10,6
52407,0.003,0.362,-0.062,0.23,-0.26,-9.77,-6,-10,6
52408,-0.058,0.301,-0.062,0.23,-0.26,-9.77,-7,-7,3
52409,-0.119,0.301,0.121,0.23,-0.26,-9.77,-7,-7,3
52410,-0.119,0.423,0.060,0.23,-0.26,-9.77,-1,-7,5
52411,-0.241,0.423,-0.001,0.23,-0.26,-9.77,-1,-7,5
52412,-0.119,0.423,0.060,0.23,-0.26,-9.77,-6,-6,4
52413,-0.058,0.362,0.060,0.23,-0.26,-9.77,-6,-6,4
52414,-0.241,0.362,0.121,0.23,-0.34,-9.77,-4,-6,4
52415,-0.180,0.362,0.060,0.23,-0.34,-9.69,-4,-6,4
52416,-0.058,0.423,0.121,0.23,-0.34,-9.69,-8,-4,2
52417,-0.058,0.362,0.121,0.23,-0.34,-9.77,-8,-4,2
52418,-0.058,0.423,-0.001,0.15,-0.34,-9.69,-7,-11,-1
52419,-0.119,0.301,0.121,0.15,-0.34,-9.77,-7,-11,-1
52420,-0.119,0.240,-0.001,0.23,-0.34,-9.69,-7,-9,9
52421,-0.119,0.301,0.060,0.15,-0.34,-9.69,-7,-9,9
52422,-0.058,0.301,-0.062,0.15,-0.34,-9.77,-2,-10,6
52423,-0.241,0.301,0.060,0.15,-0.34,-9.77,-2,-10,6
52424,-0.058,0.423,-0.062,0.23,-0.34,-9.77,-8,-4,10
52425,-0.180,0.301,0.121,0.23,-0.34,-9.77,-8,-4,10
52426,-0.119,0.484,-0.001,0.23,-0.34,-9.69,-6,-12,4
52427,-0.119,0.301,-0.001,0.23,-0.34,-9.69,-6,-12,4
52428,-0.119,0.362,0.060,0.23,-0.34,-9.77,-3,-5,5
52429,-0.119,0.240,0.060,0.23,-0.34,-9.69,-3,-5,5
52430,-0.241,0.301,0.121,0.23,-0.26,-9.77,-9,-7,3
52431,-0.180,0.484,-0.001,0.23,-0.26,-9.77,-9,-7,3
52432,-0.119,0.362,0.060,0.23,-0.26,-9.77,-7,-3,7
52433,-0.180,0.240,0.121,0.23,-0.26,-9.77,-7,-3,7
52434,-0.119,0.301,0.060,0.15,-0.26,-9.77,-11,-11,9
52435,-0.119,0.362,0.060,0.23,-0.26,-9.77,-11,-11,9
52436,-0.058,0.301,0.060,0.23,-0.26,-9.77,-3,-9,3
52437,-0.180,0.240,0.060,0.23,-0.26,-9.77,-3,-9,3
52438,-0.119,0.362,0.060,0.23,-0.26,-9.77,-3,-9,7
52439,-0.180,0.362,0.121,0.23,-0.26,-9.77,-3,-9,7
52440,-0.119,0.240,-0.001,0.23,-0.26,-9.77,-5,-11,7
52441,-0.241,0.301,0.121,0.23,-0.34,-9.77,-5,-11,7
52442,-0.119,0.423,0.060,0.23,-0.34,-9.77,-3,-7,3
52443,-0.058,0.301,0.060,0.23,-0.34,-9.77,-3,-7,3
52444,-0.119,0.179,0.060,0.23,-0.26,-9.77,-4,-6,2
52445,0.003,0.301,0.060,0.15,-0.34,-9.77,-4,-6,2
52446,-0.119,0.362,-0.001,0.15,-0.34,-9.77,-5,-7,9
52447,-0.119,0.362,-0.001,0.23,-0.26,-9.77,-5,-7,9
52448,-0.119,0.301,-0.001,0.23,-0.26,-9.77,-7,-7,9
52449,-0.119,0.362,0.060,0.23,-0.26,-9.77,-7,-7,9
52450,-0.058,0.240,0.121,0.15,-0.26,-9.77,-3,-9,5
52451,-0.119,0.362,-0.001,0.15,-0.26,-9.77,-3,-9,5
52452,-0.058,0.301,0.060,0.15,-0.26,-9.77,-5,-11,7
52453,-0.180,0.362,0.060,0.15,-0.26,-9.77,-5,-11,7
52454,-0.058,0.301,0.060,0.15,-0.26,-9.77,-4,-16,6
52455,-0.180,0.362,0.121,0.15,-0.26,-9.77,-4,-16,6
52456,-0.058,0.362,-0.001,0.15,-0.26,-9.77,-7,-7,5
52457,-0.119,0.362,-0.001,0.15,-0.34,-9.77,-7,-7,5
52458,-0.180,0.362,-0.001,0.15,-0.26,-9.77,-10,-6,6
52459,-0.119,0.362,0.060,0.15,-0.34,-9.77,-10,-6,6
52460,-0.241,0.362,0.060,0.15,-0.34,-9.77,0,-8,6
52461,0.003,0.423,0.060,0.15,-0.34,-9.77,0,-8,6
52462,-0.058,0.423,-0.001,0.15,-0.34,-9.77,0,-10,6
52463,-0.119,0.362,0.121,0.15,-0.34,-9.77,0,-10,6
52464,-0.180,0.362,0.121,0.15,-0.34,-9.77,-9,-7,9
52465,-0.180,0.362,0.060,0.15,-0.34,-9.77,-9,-7,9
52466,-0.180,0.362,0.060,0.15,-0.34,-9.77,0,-12,8
52467,-0.180,0.362,0.121,0.15,-0.34,-9.77,0,-12,8
52468,-0.119,0.301,-0.001,0.15,-0.34,-9.77,-6,-8,2
52469,-0.119,0.240,0.121,0.15,-0.34,-9.77,-6,-8,2
52470,-0.180,0.423,0.121,0.15,-0.34,-9.77,-4,-10,6
52471,-0.180,0.240,0.121,0.15,-0.34,-9.77,-4,-10,6
52472,-0.180,0.240,-0.001,0.15,-0.34,-9.77,-4,-6,4
52473,-0.241,0.301,0.121,0.15,-0.34,-9.77,-4,-6,4
52474,-0.180,0.301,-0.001,0.15,-0.26,-9.77,-9,-9,7
52475,-0.058,0.362,0.060,0.15,-0.26,-9.77,-9,-9,7
52476,-0.058,0.240,0.182,0.15,-0.26,-9.77,-5,-5,5
52477,-0.058,0.362,0.121,0.15,-0.26,-9.77,-5,-5,5
52478,-0.119,0.362,0.060,0.15,-0.26,-9.77,-6,-8,2
52479,-0.119,0.301,0.121,0.15,-0.26,-9.77,-6,-8,2
52480,-0.058,0.423,0.060,0.15,-0.26,-9.77,-10,-12,8
52481,-0.180,0.362,0.121,0.15,-0.26,-9.77,-10,-12,8
52482,-0.119,0.362,0.121,0.15,-0.26,-9.77,-6,-10,2
52483,-0.180,0.301,0.060,0.15,-0.26,-9.77,-6,-10,2
52484,0.003,0.240,0.060,0.15,-0.26,-9.77,-10,-4,4
52485,-0.119,0.362,0.060,0.15,-0.26,-9.77,-10,-4,4
52486,-0.058,0.362,0.121,0.15,-0.26,-9.77,-6,-12,-4
52487,-0.058,0.301,0.182,0.15,-0.26,-9.77,-6,-12,-4
52488,-0.180,0.423,0.121,0.15,-0.26,-9.77,-6,-10,6
52489,-0.241,0.362,-0.001,0.07,-0.34,-9.77,-6,-10,6
52490,-0.119,0.362,0.182,0.07,-0.26,-9.77,-7,-9,11
52491,-0.180,0.301,-0.001,0.07,-0.26,-9.77,-7,-9,11
52492,-0.119,0.362,-0.001,0.07,-0.26,-9.77,-4,-2,4
52493,-0.180,0.362,-0.001,0.15,-0.34,-9.77,-4,-2,4
52494,-0.180,0.362,0.121,0.15,-0.34,-9.77,-6,-8,4
52495,-0.180,0.362,0.060,0.15,-0.34,-9.77,-6,-8,4
52496,-0.119,0.301,0.060,0.15,-0.34,-9.77,-1,-7,5
52497,-0.058,0.117,0.060,0.15,-0.34,-9.77,-1,-7,5
52498,0.003,0.362,0.060,0.15,-0.34,-9.77,-7,-5,5
52499,-0.058,0.301,0.060,0.15,-0.34,-9.77,-7,-5,5
52500,-0.058,0.362,0.060,0.15,-0.34,-9.77,-3,-5,-1
52501,-0.119,0.240,0.060,0.15,-0.34,-9.77,-3,-5,-1
52502,-0.119,0.301,0.060,0.15,-0.34,-9.77,-6,-6,4
52503,-0.180,0.423,0.060,0.15,-0.26,-9.77,-6,-6,4
52504,-0.180,0.423,0.060,0.15,-0.34,-9.77,-8,-10,2
52505,-0.180,0.301,0.060,0.15,-0.34,-9.77,-8,-10,2
52506,-0.119,0.362,-0.062,0.15,-0.34,-9.77,-5,-11,5
52507,-0.180,0.301,0.060,0.23,-0.34,-9.77,-5,-11,5
52508,-0.058,0.240,0.121,0.23,-0.34,-9.77,-9,-3,3
52509,-0.241,0.362,-0.001,0.23,-0.34,-9.69,-9,-3,3
52510,-0.058,0.362,0.121,0.23,-0.34,-9.69,-12,-6,4
52511,-0.058,0.423,0.121,0.23,-0.34,-9.69,-12,-6,4
52512,-0.119,0.423,-0.062,0.23,-0.34,-9.69,-9,-9,7
52513,-0.241,0.362,0.121,0.23,-0.34,-9.77,-9,-9,7
52514,-0.180,0.301,0.060,0.23,-0.34,-9.77,-9,-11,1
52515,-0.180,0.423,0.060,0.15,-0.34,-9.69,-9,-11,1
52516,-0.119,0.362,-0.001,0.15,-0.34,-9.77,1,-3,7
52517,-0.241,0.301,0.121,0.15,-0.34,-9.69,1,-3,7
52518,-0.180,0.240,0.060,0.15,-0.34,-9.77,-3,-5,7
52519,-0.180,0.301,-0.001,0.15,-0.34,-9.77,-3,-5,7
52520,-0.119,0.301,0.060,0.15,-0.34,-9.77,-13,-5,7
52521,-0.180,0.423,0.121,0.23,-0.26,-9.77,-13,-5,7
52522,-0.241,0.301,0.121,0.23,-0.26,-9.77,-9,-7,5
52523,-0.180,0.423,0.060,0.23,-0.26,-9.77,-9,-7,5
52524,-0.119,0.362,-0.062,0.15,-0.26,-9.84,-5,-7,3
52525,-0.180,0.301,0.121,0.23,-0.34,-9.77,-5,-7,3
52526,-0.302,0.362,0.121,0.23,-0.26,-9.77,-3,-9,7
52527,-0.119,0.301,0.121,0.23,-0.26,-9.77,-3,-9,7
52528,-0.058,0.362,-0.001,0.23,-0.26,-9.77,-2,-10,8
52529,-0.180,0.240,0.060,0.23,-0.26,-9.77,-2,-10,8
52530,-0.180,0.179,-0.001,0.23,-0.26,-9.77,-8,-6,6
52531,-0.119,0.362,0.060,0.15,-0.26,-9.77,-8,-6,6
52532,-0.119,0.362,0.060,0.23,-0.26,-9.77,-2,-4,4
52533,-0.180,0.423,0.060,0.23,-0.26,-9.77,-2,-4,4
52534,-0.180,0.423,-0.062,0.23,-0.26,-9.77,-2,-12,4
52535,-0.180,0.301,-0.062,0.23,-0.34,-9.77,-2,-12,4
52536,-0.180,0.301,0.121,0.30,-0.26,-9.77,-6,-10,8
52537,-0.241,0.362,-0.001,0.23,-0.26,-9.77,-6,-10,8
52538,-0.119,0.362,0.060,0.23,-0.26,-9.77,-4,-6,4
52539,-0.180,0.423,0.121,0.23,-0.34,-9.77,-4,-6,4
52540,-0.180,0.240,0.121,0.30,-0.26,-9.77,-4,-6,8
52541,-0.119,0.423,0.121,0.30,-0.26,-9.77,-4,-6,8
52542,-0.119,0.301,0.182,0.30,-0.34,-9.77,-5,-7,11
52543,-0.119,0.362,-0.001,0.30,-0.34,-9.77,-5,-7,11
52544,-0.119,0.362,0.060,0.23,-0.34,-9.77,-9,-9,5
52545,-0.241,0.301,0.060,0.23,-0.34,-9.77,-9,-9,5
52546,-0.302,0.362,0.060,0.23,-0.34,-9.77,-2,-6,4
52547,-0.119,0.301,0.060,0.23,-0.34,-9.77,-2,-6,4
52548,-0.058,0.301,0.121,0.15,-0.34,-9.77,-6,-4,2
52549,-0.241,0.240,0.060,0.15,-0.34,-9.77,-6,-4,2
52550,-0.180,0.423,0.121,0.15,-0.26,-9.84,-7,-11,7
52551,-0.180,0.240,0.060,0.15,-0.26,-9.77,-7,-11,7
52552,-0.180,0.240,0.060,0.15,-0.26,-9.77,-11,-5,7
52553,-0.119,0.484,0.060,0.23,-0.26,-9.77,-11,-5,7
52554,-0.180,0.362,-0.001,0.23,-0.26,-9.77,-7,-5,5
52555,-0.241,0.301,0.060,0.23,-0.26,-9.77,-7,-5,5
52556,-0.119,0.484,0.060,0.23,-0.26,-9.77,-7,-3,3
52557,-0.119,0.484,-0.001,0.23,-0.26,-9.77,-7,-3,3
52558,-0.119,0.423,0.060,0.15,-0.26,-9.77,-7,-5,7
52559,-0.119,0.423,0.060,0.15,-0.26,-9.77,-7,-5,7
52560,-0.180,0.423,0.060,0.15,-0.26,-9.77,-3,-11,7
52561,-0.058,0.301,0.060,0.15,-0.26,-9.77,-3,-11,7
52562,-0.119,0.362,-0.001,0.15,-0.26,-9.77,0,-8,2
52563,-0.241,0.301,0.060,0.15,-0.34,-9.77,0,-8,2
52564,-0.180,0.362,0.182,0.15,-0.26,-9.77,-7,-9,9
52565,-0.119,0.362,0.182,0.15,-0.26,-9.77,-7,-9,9
52566,-0.119,0.362,0.060,0.15,-0.26,-9.77,-2,-10,6
52567,-0.058,0.362,-0.062,0.15,-0.26,-9.77,-2,-10,6
52568,-0.180,0.362,0.060,0.15,-0.26,-9.77,-2,-12,10
52569,-0.058,0.362,0.060,0.15,-0.34,-9.77,-2,-12,10
52570,-0.119,0.301,0.121,0.15,-0.26,-9.77,-8,-12,6
52571,-0.119,0.362,-0.062,0.15,-0.26,-9.77,-8,-12,6
52572,-0.119,0.362,0.121,0.15,-0.26,-9.77,-3,-9,1
52573,-0.180,0.423,0.060,0.15,-0.26,-9.77,-3,-9,1
52574,-0.241,0.301,0.121,0.15,-0.26,-9.77,-2,-8,4
52575,-0.180,0.362,0.060,0.15,-0.34,-9.77,-2,-8,4
52576,-0.180,0.301,0.060,0.15,-0.34,-9.77,-9,-9,5
52577,-0.180,0.362,-0.001,0.15,-0.34,-9.77,-9,-9,5
52578,-0.119,0.301,0.060,0.15,-0.34,-9.77,-2,-10,4
52579,0.003,0.362,0.060,0.15,-0.34,-9.77,-2,-10,4
52580,0.003,0.362,0.121,0.15,-0.34,-9.77,-9,-7,11
52581,-0.180,0.423,0.060,0.15,-0.34,-9.77,-9,-7,11
52582,-0.119,0.362,0.121,0.15,-0.34,-9.77,-5,-5,5
52583,-0.058,0.301,0.060,0.23,-0.34,-9.77,-5,-5,5
52584,-0.241,0.362,0.182,0.23,-0.34,-9.77,-8,-8,10
52585,-0.180,0.484,-0.001,0.23,-0.34,-9.77,-8,-8,10
52586,-0.180,0.362,0.060,0.23,-0.34,-9.77,-4,-8,10
52587,-0.241,0.423,0.121,0.23,-0.34,-9.77,-4,-8,10
52588,-0.119,0.301,0.121,0.23,-0.34,-9.77,-5,-5,7
52589,-0.058,0.301,0.060,0.23,-0.34,-9.84,-5,-5,7
52590,-0.058,0.362,0.060,0.23,-0.26,-9.77,0,-8,8
52591,-0.119,0.301,0.060,0.23,-0.26,-9.84,0,-8,8
52592,-0.180,0.240,0.060,0.15,-0.26,-9.84,-13,-5,1
52593,-0.180,0.240,0.060,0.15,-0.26,-9.77,-13,-5,1
52594,-0.119,0.362,0.182,0.15,-0.26,-9.77,-1,-7,1
52595,-0.058,0.423,-0.001,0.15,-0.26,-9.77,-1,-7,1
52596,-0.119,0.240,0.060,0.15,-0.26,-9.77,-5,-5,7
52597,-0.241,0.301,0.060,0.15,-0.26,-9.77,-5,-5,7
52598,-0.058,0.484,-0.001,0.15,-0.26,-9.77,-2,-10,6
52599,-0.058,0.301,0.182,0.23,-0.26,-9.77,-2,-10,6
52600,-0.119,0.423,0.121,0.23,-0.26,-9.77,-10,-8,6
52601,-0.241,0.301,-0.001,0.23,-0.26,-9.77,-10,-8,6
52602,-0.119,0.362,0.121,0.23,-0.26,-9.77,-11,-5,1
52603,-0.119,0.423,-0.001,0.23,-0.26,-9.77,-11,-5,1
52604,-0.119,0.484,0.060,0.23,-0.26,-9.77,-2,-14,4
52605,-0.119,0.301,0.060,0.23,-0.26,-9.77,-2,-14,4
52606,-0.119,0.423,0.121,0.23,-0.26,-9.77,-3,-7,9
52607,-0.119,0.362,0.060,0.23,-0.26,-9.77,-3,-7,9
52608,-0.119,0.301,0.060,0.23,-0.26,-9.77,-2,-8,6
52609,-0.119,0.301,-0.001,0.23,-0.26,-9.77,-2,-8,6
52610,-0.119,0.301,0.060,0.23,-0.26,-9.69,-6,-8,10
52611,-0.180,0.301,0.060,0.23,-0.26,-9.77,-6,-8,10
52612,-0.119,0.301,0.060,0.23,-0.26,-9.69,-5,-5,9
52613,-0.058,0.301,0.060,0.23,-0.26,-9.77,-5,-5,9
52614,-0.119,0.301,0.060,0.23,-0.26,-9.77,-7,-11,11
52615,-0.180,0.362,-0.062,0.15,-0.26,-9.77,-7,-11,11
52616,-0.180,0.301,-0.001,0.15,-0.26,-9.77,-3,-13,3
52617,-0.180,0.301,0.060,0.15,-0.26,-9.77,-3,-13,3
52618,-0.119,0.301,-0.001,0.15,-0.26,-9.77,-7,-11,3
52619,-0.058,0.301,-0.001,0.15,-0.26,-9.77,-7,-11,3
52620,-0.119,0.301,-0.062,0.15,-0.26,-9.77,-6,-6,4
52621,-0.119,0.301,-0.001,0.15,-0.26,-9.77,-6,-6,4
52622,-0.241,0.301,0.060,0.15,-0.26,-9.77,-2,-8,4
52623,-0.241,0.301,-0.001,0.15,-0.26,-9.77,-2,-8,4
52624,-0.241,0.301,-0.062,0.15,-0.26,-9.77,-4,-6,2
52625,-0.119,0.301,-0.001,0.15,-0.26,-9.77,-4,-6,2
52626,-0.119,0.362,0.060,0.15,-0.26,-9.77,-3,-13,5
52627,-0.058,0.301,0.060,0.15,-0.26,-9.77,-3,-13,5
52628,-0.180,0.423,0.060,0.15,-0.26,-9.77,-9,-11,3
52629,-0.180,0.240,0.121,0.07,-0.26,-9.77,-9,-11,3
52630,-0.058,0.240,-0.001,0.07,-0.26,-9.77,-6,-2,10
52631,-0.302,0.301,-0.001,0.15,-0.26,-9.77,-6,-2,10
52632,-0.119,0.240,-0.001,0.15,-0.26,-9.77,-6,-12,4
52633,-0.058,0.423,0.121,0.15,-0.26,-9.77,-6,-12,4
52634,-0.119,0.423,0.060,0.15,-0.26,-9.77,-3,-15,11
52635,-0.119,0.362,-0.001,0.15,-0.34,-9.77,-3,-15,11
52636,-0.241,0.362,0.060,0.15,-0.26,-9.77,-7,-5,7
52637,-0.119,0.301,0.121,0.15,-0.26,-9.77,-7,-5,7
52638,-0.058,0.362,0.060,0.15,-0.26,-9.77,-6,-12,6
52639,-0.180,0.362,-0.001,0.15,-0.34,-9.84,-6,-12,6
52640,-0.058,0.362,-0.001,0.15,-0.34,-9.84,-2,-8,6
52641,-0.119,0.362,0.060,0.15,-0.26,-9.77,-2,-8,6
52642,-0.180,0.362,0.182,0.15,-0.26,-9.77,-9,-5,3
52643,-0.119,0.423,0.121,0.15,-0.26,-9.77,-9,-5,3
52644,-0.119,0.423,0.121,0.15,-0.26,-9.84,-8,-8,2
52645,0.003,0.362,-0.001,0.15,-0.26,-9.77,-8,-8,2
52646,-0.302,0.423,-0.001,0.15,-0.26,-9.77,-4,-8,2
52647,-0.119,0.362,0.060,0.23,-0.26,-9.77,-4,-8,2
52648,-0.119,0.423,0.060,0.23,-0.26,-9.77,-6,-4,6
52649,-0.180,0.423,-0.001,0.23,-0.34,-9.77,-6,-4,6
52650,-0.241,0.362,0.121,0.23,-0.26,-9.77,-3,-9,3
52651,-0.058,0.423,-0.001,0.23,-0.34,-9.77,-3,-9,3
52652,-0.241,0.301,-0.001,0.23,-0.34,-9.77,-5,-7,5
52653,-0.180,0.362,0.121,0.23,-0.34,-9.77,-5,-7,5
52654,0.003,0.423,-0.001,0.23,-0.34,-9.77,-4,-10,0
52655,-0.058,0.362,-0.001,0.23,-0.26,-9.77,-4,-10,0
52656,-0.180,0.301,-0.001,0.23,-0.26,-9.77,-10,-10,6
52657,-0.180,0.240,-0.001,0.23,-0.26,-9.77,-10,-10,6
52658,-0.058,0.362,-0.001,0.23,-0.26,-9.77,-3,-9,5
52659,-0.119,0.240,0.060,0.23,-0.34,-9.77,-3,-9,5
52660,-0.241,0.301,0.182,0.23,-0.34,-9.77,-10,-6,6
52661,-0.119,0.301,0.121,0.30,-0.34,-9.77,-10,-6,6
52662,-0.119,0.362,-0.001,0.30,-0.34,-9.77,-9,-11,5
52663,-0.119,0.362,-0.001,0.23,-0.34,-9.77,-9,-11,5
52664,-0.119,0.362,0.060,0.23,-0.34,-9.77,-6,-8,8
52665,0.064,0.362,0.060,0.23,-0.34,-9.77,-6,-8,8
52666,-0.180,0.362,0.060,0.23,-0.34,-9.77,-6,-2,10
52667,-0.119,0.362,0.121,0.23,-0.34,-9.77,-6,-2,10
52668,-0.119,0.484,0.121,0.23,-0.34,-9.77,-9,-9,-1
52669,-0.180,0.362,0.060,0.23,-0.34,-9.77,-9,-9,-1
52670,-0.241,0.484,0.182,0.23,-0.34,-9.77,-9,1,7
52671,-0.241,0.362,0.060,0.23,-0.34,-9.77,-9,1,7
52672,-0.058,0.362,0.060,0.23,-0.34,-9.77,-6,-10,8
52673,-0.058,0.362,0.182,0.23,-0.34,-9.77,-6,-10,8
52674,-0.119,0.484,0.121,0.23,-0.34,-9.77,-6,-10,8
52675,-0.180,0.362,-0.001,0.23,-0.34,-9.77,-6,-10,8
52676,-0.119,0.423,0.060,0.15,-0.34,-9.77,-10,-10,6
52677,-0.119,0.240,0.121,0.15,-0.26,-9.77,-10,-10,6
52678,-0.180,0.301,0.121,0.15,-0.34,-9.77,-5,-7,7
52679,-0.180,0.362,0.060,0.15,-0.26,-9.77,-5,-7,7
52680,-0.119,0.362,0.060,0.15,-0.34,-9.77,-9,-1,5
52681,0.003,0.301,0.182,0.15,-0.26,-9.77,-9,-1,5
52682,-0.119,0.362,0.060,0.15,-0.34,-9.77,-8,-8,2
52683,-0.180,0.362,0.121,0.15,-0.34,-9.77,-8,-8,2
52684,-0.119,0.423,0.121,0.15,-0.34,-9.77,-2,-6,6
52685,-0.119,0.362,0.060,0.15,-0.34,-9.77,-2,-6,6
52686,-0.180,0.362,0.121,0.15,-0.34,-9.77,-2,-6,14
52687,-0.119,0.362,0.121,0.15,-0.34,-9.77,-2,-6,14
52688,-0.119,0.423,0.060,0.15,-0.34,-9.77,-4,-10,6
52689,-0.241,0.484,0.060,0.15,-0.34,-9.77,-4,-10,6
52690,-0.119,0.362,0.121,0.15,-0.34,-9.77,-1,-9,7
52691,-0.180,0.301,0.060,0.15,-0.34,-9.77,-1,-9,7
52692,-0.058,0.301,0.121,0.15,-0.26,-9.77,-5,-5,9
52693,-0.058,0.362,0.060,0.15,-0.26,-9.77,-5,-5,9
52694,-0.180,0.362,-0.062,0.15,-0.26,-9.77,-5,-5,5
52695,-0.119,0.301,0.060,0.15,-0.26,-9.77,-5,-5,5
52696,-0.180,0.423,-0.062,0.15,-0.26,-9.77,-5,-9,5
52697,-0.241,0.423,-0.001,0.15,-0.26,-9.77,-5,-9,5
52698,-0.119,0.362,-0.001,0.15,-0.26,-9.77,-3,-1,11
52699,-0.119,0.362,-0.001,0.15,-0.26,-9.77,-3,-1,11
52700,0.003,0.301,0.121,0.15,-0.26,-9.77,-8,-8,8
52701,0.003,0.423,0.060,0.15,-0.26,-9.77,-8,-8,8
52702,-0.180,0.240,0.182,0.15,-0.34,-9.77,-6,-8,8
52703,-0.241,0.362,0.060,0.15,-0.34,-9.77,-6,-8,8
52704,-0.180,0.240,0.060,0.15,-0.34,-9.77,-4,-6,2
52705,-0.241,0.423,-0.001,0.15,-0.26,-9.69,-4,-6,2
52706,-0.119,0.301,0.060,0.15,-0.26,-9.69,-3,-11,7
52707,-0.241,0.484,0.060,0.15,-0.26,-9.77,-3,-11,7
52708,-0.180,0.362,-0.001,0.15,-0.26,-9.77,-7,-9,13
52709,-0.180,0.362,0.121,0.15,-0.26,-9.77,-7,-9,13
52710,-0.119,0.301,0.121,0.15,-0.26,-9.77,-6,-8,6
52711,-0.119,0.362,-0.001,0.15,-0.26,-9.69,-6,-8,6
52712,-0.180,0.301,0.121,0.15,-0.26,-9.77,-6,-2,6
52713,-0.180,0.240,0.060,0.15,-0.26,-9.77,-6,-2,6
52714,-0.119,0.362,0.121,0.15,-0.26,-9.77,-6,-6,8
52715,-0.119,0.301,0.060,0.15,-0.26,-9.77,-6,-6,8
52716,-0.058,0.240,-0.001,0.15,-0.26,-9.77,-4,-4,6
52717,-0.119,0.362,-0.062,0.15,-0.26,-9.77,-4,-4,6
52718,-0.241,0.301,0.121,0.15,-0.34,-9.77,-8,-10,4
52719,-0.180,0.301,0.121,0.15,-0.34,-9.77,-8,-10,4
52720,-0.241,0.362,0.060,0.23,-0.34,-9.77,-8,-6,6
52721,-0.119,0.362,0.060,0.23,-0.34,-9.77,-8,-6,6
52722,-0.119,0.362,0.121,0.23,-0.34,-9.77,-5,-7,13
52723,-0.180,0.423,0.060,0.23,-0.34,-9.77,-5,-7,13
52724,-0.180,0.301,0.060,0.23,-0.34,-9.77,-5,-3,5
52725,-0.058,0.301,0.060,0.23,-0.34,-9.77,-5,-3,5
52726,-0.119,0.301,-0.001,0.23,-0.34,-9.77,-4,-8,4
52727,-0.241,0.240,0.121,0.23,-0.34,-9.77,-4,-8,4
52728,-0.180,0.301,-0.062,0.23,-0.26,-9.77,-6,-4,0
52729,-0.180,0.362,0.060,0.23,-0.26,-9.77,-6,-4,0
