nr,time,flyState,ax,ay,az,gx,gy,gz,height_speed,set_h,height,throttle,set_pitch,pitch,set_roll,roll,set_yaw,yaw,motval_0,motval_1, motval_2,motval_3,hor_xv,hor_yv, hor_dt,hor_seqNum,xPos,yPos,targetXVel,targetYVel,targetPitch, targetRoll, adj_pitch, adj_roll, adj_yaw, adj_h
7152,946684937.956359,1,0.171674,-0.135653,-9.879741,0.000000,0.074465,0.019532,-0.004250,0.000000,0.299540,0.000000,0.000000,0.894851,0.000000,-0.740676,0.000000,-18.235574,0.000000,0.000000,0.000000,0.000000,-0.045995,0.000000,0.032562,1101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7153,946684937.961364,1,0.171674,-0.135653,-9.879741,0.061037,0.135502,-0.102542,-0.004250,0.000000,0.299540,0.000000,0.000000,0.896840,0.000000,-0.740886,0.000000,-18.236088,0.000000,0.000000,0.000000,0.000000,-0.045995,0.000000,0.032562,1101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7154,946684937.966400,1,0.171674,-0.135653,-9.879741,0.061037,-0.047609,-0.102542,-0.004250,0.000000,0.299540,0.000000,0.000000,0.897910,0.000000,-0.741094,0.000000,-18.236604,0.000000,0.000000,0.000000,0.000000,-0.045995,0.000000,0.032562,1101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7155,946684937.971374,1,0.095034,-0.135653,-9.803100,0.061037,0.074465,-0.041505,-0.004250,0.000000,0.299540,0.000000,0.000000,0.896347,0.000000,-0.741349,0.000000,-18.236810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032105,1102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7156,946684937.976531,1,0.095034,-0.135653,-9.803100,0.122074,0.013428,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.894508,0.000000,-0.741286,0.000000,-18.236710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032105,1102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7157,946684937.981445,1,0.095034,-0.135653,-9.803100,0.122074,0.013428,0.080569,0.004250,0.000000,0.299540,0.000000,0.000000,0.892645,0.000000,-0.741245,0.000000,-18.236313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032105,1102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7158,946684937.986480,1,0.095034,-0.135653,-9.803100,0.061037,0.013428,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.890802,0.000000,-0.741501,0.000000,-18.236214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032105,1102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7159,946684937.991455,1,0.095034,-0.135653,-9.803100,-0.061037,0.013428,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.888958,0.000000,-0.742360,0.000000,-18.236117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032105,1102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7160,946684937.996490,1,0.095034,-0.135653,-9.803100,0.000000,-0.108646,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.886517,0.000000,-0.742915,0.000000,-18.236018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032105,1102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7161,946684938.001525,1,0.171674,-0.135653,-9.803100,0.000000,0.196539,-0.041505,0.004250,0.000000,0.299540,0.000000,0.000000,0.888894,0.000000,-0.743467,0.000000,-18.236226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032105,1102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7162,946684938.006530,1,0.171674,-0.135653,-9.803100,0.000000,0.074465,-0.041505,0.004250,0.000000,0.299540,0.000000,0.000000,0.890641,0.000000,-0.744015,0.000000,-18.236435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,1103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7163,946684938.011535,1,0.171674,-0.135653,-9.803100,0.061037,0.013428,-0.102542,0.004250,0.000000,0.299540,0.000000,0.000000,0.892074,0.000000,-0.744257,0.000000,-18.236949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,1103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7164,946684938.016693,1,0.171674,-0.135653,-9.803100,-0.061037,-0.047609,0.019532,0.004250,0.000000,0.299880,0.000000,0.000000,0.893206,0.000000,-0.745120,0.000000,-18.236848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,1103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7165,946684938.021606,1,0.171674,-0.135653,-9.803100,0.061037,0.135502,-0.102542,0.004250,0.000000,0.299880,0.000000,0.000000,0.895210,0.000000,-0.745358,0.000000,-18.237352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,1103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7166,946684938.026611,1,0.171674,-0.135653,-9.879741,0.061037,0.013428,0.019532,0.004250,0.000000,0.299880,0.000000,0.000000,0.896560,0.000000,-0.745549,0.000000,-18.237254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,1103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7167,946684938.031585,1,0.171674,-0.135653,-9.879741,0.061037,0.135502,0.019532,0.004250,0.000000,0.299880,0.000000,0.000000,0.898502,0.000000,-0.745739,0.000000,-18.237157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,1103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7168,946684938.036621,1,0.171674,-0.135653,-9.879741,-0.061037,-0.047609,0.019532,0.004250,0.000000,0.299880,0.000000,0.000000,0.899532,0.000000,-0.746538,0.000000,-18.237058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,1104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7169,946684938.041625,1,0.171674,-0.135653,-9.879741,0.061037,0.074465,-0.041505,0.004250,0.000000,0.299880,0.000000,0.000000,0.901161,0.000000,-0.746723,0.000000,-18.237266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,1104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7170,946684938.046661,1,0.171674,-0.135653,-9.879741,0.000000,0.074465,-0.041505,0.004250,0.000000,0.299880,0.000000,0.000000,0.902786,0.000000,-0.747212,0.000000,-18.237475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,1104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7171,946684938.051727,1,0.171674,-0.135653,-9.879741,0.000000,-0.047609,-0.041505,0.004250,0.000000,0.299880,0.000000,0.000000,0.903793,0.000000,-0.747699,0.000000,-18.237685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,1104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7172,946684938.056823,1,0.171674,-0.135653,-9.879741,0.000000,0.074465,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.905414,0.000000,-0.748184,0.000000,-18.237896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,1104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7173,946684938.061737,1,0.095034,-0.135653,-9.879741,-0.061037,-0.047609,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.903139,0.000000,-0.748958,0.000000,-18.238099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,1104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7174,946684938.066741,1,0.095034,-0.135653,-9.879741,0.000000,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.901181,0.000000,-0.749433,0.000000,-18.238308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,1104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7175,946684938.071838,1,0.171674,-0.135653,-9.879741,0.000000,-0.108646,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.901880,0.000000,-0.749908,0.000000,-18.238209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032806,1105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7176,946684938.076751,1,0.171674,-0.135653,-9.879741,0.061037,-0.047609,-0.102542,0.000000,0.000000,0.299540,0.000000,0.000000,0.902874,0.000000,-0.750076,0.000000,-18.238713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032806,1105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7177,946684938.081756,1,0.171674,-0.059012,-9.879741,0.061037,-0.108646,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.903565,0.000000,-0.746985,0.000000,-18.238615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032806,1105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7178,946684938.086822,1,0.171674,-0.135653,-9.879741,0.000000,0.074465,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.905175,0.000000,-0.747469,0.000000,-18.238207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032806,1105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7179,946684938.091796,1,0.171674,-0.059012,-9.879741,0.000000,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.906456,0.000000,-0.744690,0.000000,-18.238414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032806,1105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7180,946684938.096954,1,0.171674,-0.059012,-9.803100,-0.061037,0.013428,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.907810,0.000000,-0.742260,0.000000,-18.238627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032806,1105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7181,946684938.101867,1,0.171674,-0.059012,-9.879741,0.183111,0.074465,0.019532,0.000000,0.000000,0.299880,0.000000,0.000000,0.909366,0.000000,-0.738605,0.000000,-18.238532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7182,946684938.106872,1,0.171674,-0.059012,-9.879741,0.122074,0.013428,0.019532,0.000000,0.000000,0.299880,0.000000,0.000000,0.910627,0.000000,-0.735257,0.000000,-18.238434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7183,946684938.111877,1,0.171674,-0.135653,-9.879741,0.061037,0.013428,0.080569,0.000000,0.000000,0.299880,0.000000,0.000000,0.911881,0.000000,-0.735486,0.000000,-18.238031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7184,946684938.116912,1,0.171674,-0.135653,-9.803100,0.000000,-0.047609,0.019532,0.000000,0.000000,0.299880,0.000000,0.000000,0.912883,0.000000,-0.736063,0.000000,-18.237932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7185,946684938.121887,1,0.095034,-0.059012,-9.803100,0.000000,0.013428,0.019532,0.000000,0.000000,0.299880,0.000000,0.000000,0.910894,0.000000,-0.733353,0.000000,-18.237835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7186,946684938.126953,1,0.171674,-0.059012,-9.803100,0.061037,-0.047609,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.911899,0.000000,-0.730348,0.000000,-18.238045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7187,946684938.131927,1,0.095034,-0.059012,-9.803100,0.061037,-0.047609,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.909611,0.000000,-0.727360,0.000000,-18.238251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7188,946684938.137084,1,0.095034,-0.059012,-9.803100,-0.061037,0.074465,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.907966,0.000000,-0.725003,0.000000,-18.238151,0.000000,0.000000,0.000000,0.000000,0.000000,-0.091731,0.032654,1107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7189,946684938.142059,1,0.095034,-0.135653,-9.803100,-0.122074,0.135502,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.906593,0.000000,-0.726224,0.000000,-18.237749,0.000000,0.000000,0.000000,0.000000,0.000000,-0.091731,0.032654,1107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7190,946684938.147094,1,0.095034,-0.059012,-9.803100,-0.061037,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.904627,0.000000,-0.723857,0.000000,-18.237958,0.000000,0.000000,0.000000,0.000000,0.000000,-0.091731,0.032654,1107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7191,946684938.152008,1,0.095034,-0.059012,-9.803100,-0.061037,0.135502,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.903248,0.000000,-0.721489,0.000000,-18.238161,0.000000,0.000000,0.000000,0.000000,0.000000,-0.091731,0.032654,1107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7192,946684938.157043,1,0.095034,-0.059012,-9.803100,0.061037,0.013428,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.901290,0.000000,-0.718530,0.000000,-18.237755,0.000000,0.000000,0.000000,0.000000,0.000000,-0.091731,0.032654,1107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7193,946684938.162048,1,0.171674,-0.135653,-9.803100,0.061037,0.013428,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.902618,0.000000,-0.718868,0.000000,-18.237352,0.000000,0.000000,0.000000,0.000000,0.000000,-0.091731,0.032654,1107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7194,946684938.167083,1,0.095034,-0.135653,-9.803100,-0.061037,-0.047609,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.900354,0.000000,-0.719814,0.000000,-18.237560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,1108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7195,946684938.172058,1,0.171674,-0.135653,-9.803100,0.061037,0.074465,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.901980,0.000000,-0.720147,0.000000,-18.237159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,1108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7196,946684938.177215,1,0.171674,-0.135653,-9.803100,0.061037,-0.047609,0.080569,0.000000,0.000000,0.299880,0.000000,0.000000,0.903005,0.000000,-0.720472,0.000000,-18.236744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,1108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7197,946684938.182159,1,0.171674,-0.135653,-9.803100,0.122074,0.135502,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.904911,0.000000,-0.720505,0.000000,-18.236949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,1108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7198,946684938.187164,1,0.171674,-0.135653,-9.803100,-0.122074,0.074465,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.906516,0.000000,-0.721747,0.000000,-18.237157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,1108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7199,946684938.192138,1,0.171674,-0.135653,-9.803100,0.061037,-0.047609,0.019532,0.000000,0.000000,0.299880,0.000000,0.000000,0.907504,0.000000,-0.722073,0.000000,-18.237060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,1108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7200,946684938.197204,1,0.171674,-0.135653,-9.803100,0.122074,0.135502,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.909413,0.000000,-0.722087,0.000000,-18.237270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,1108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7201,946684938.202178,1,0.095034,-0.135653,-9.803100,0.000000,-0.047609,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.907102,0.000000,-0.722715,0.000000,-18.237476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033142,1109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7202,946684938.207214,1,0.095034,-0.135653,-9.803100,0.000000,0.074465,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.905412,0.000000,-0.723341,0.000000,-18.237685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033142,1109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7203,946684938.212280,1,0.095034,-0.135653,-9.803100,0.122074,-0.108646,0.019532,0.000000,0.000000,0.299880,0.000000,0.000000,0.902811,0.000000,-0.723351,0.000000,-18.237586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033142,1109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7204,946684938.217376,1,0.095034,-0.135653,-9.879741,-0.061037,-0.047609,-0.041505,-0.004250,0.000000,0.299200,0.000000,0.000000,0.900497,0.000000,-0.724241,0.000000,-18.237797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033142,1109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7205,946684938.222290,1,0.171674,-0.135653,-9.879741,-0.061037,-0.108646,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.901143,0.000000,-0.725111,0.000000,-18.237702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033142,1109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7206,946684938.227294,1,0.171674,-0.135653,-9.879741,0.122074,0.135502,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.902999,0.000000,-0.725074,0.000000,-18.237604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033142,1109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7207,946684938.232269,1,0.171674,-0.135653,-9.879741,0.061037,0.013428,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.904233,0.000000,-0.725342,0.000000,-18.237507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032074,1110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7208,946684938.237304,1,0.171674,-0.135653,-9.879741,0.061037,-0.047609,0.080569,-0.004250,0.000000,0.299200,0.000000,0.000000,0.905162,0.000000,-0.725608,0.000000,-18.237101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032074,1110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7209,946684938.242309,1,0.171674,-0.135653,-9.879741,0.122074,0.013428,0.080569,-0.004250,0.000000,0.299200,0.000000,0.000000,0.906388,0.000000,-0.725572,0.000000,-18.236698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032074,1110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7210,946684938.247344,1,0.171674,-0.135653,-9.879741,0.000000,0.074465,-0.102542,-0.004250,0.000000,0.299200,0.000000,0.000000,0.907916,0.000000,-0.726144,0.000000,-18.237213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032074,1110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7211,946684938.252349,1,0.171674,-0.135653,-9.879741,0.000000,0.013428,-0.041505,-0.004250,0.000000,0.299200,0.000000,0.000000,0.909126,0.000000,-0.726712,0.000000,-18.237422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032074,1110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7212,946684938.257507,1,0.171674,-0.135653,-9.879741,0.061037,-0.047609,-0.041505,-0.004250,0.000000,0.299540,0.000000,0.000000,0.910034,0.000000,-0.726970,0.000000,-18.237635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032074,1110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7213,946684938.262420,1,0.171674,-0.135653,-9.803100,0.000000,-0.047609,-0.102542,-0.004250,0.000000,0.299540,0.000000,0.000000,0.910982,0.000000,-0.727578,0.000000,-18.238139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032257,1111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
