ax,ay,az,gx,gy,gz,mx,my,mz
-5.461,-0.209,8.144,+1.91,-17.52,+0.10,35,-141,59
-5.384,-0.209,8.144,+1.49,-15.51,-0.21,33,-139,63
-5.308,-0.209,8.144,+0.88,-13.43,-0.39,33,-139,63
-5.231,-0.209,8.220,+0.21,-12.09,-0.33,33,-145,61
-5.231,-0.133,8.220,-0.34,-11.36,-0.27,33,-145,61
-5.154,-0.133,8.220,-0.65,-10.87,-0.33,35,-141,59
-5.231,-0.133,8.297,-0.53,-10.81,-0.27,35,-141,59
-5.231,-0.133,8.220,-0.53,-10.99,-0.33,32,-140,62
-5.231,-0.133,8.220,-0.16,-11.30,-0.14,32,-140,62
-5.308,-0.133,8.220,+0.27,-11.48,-0.08,28,-140,62
-5.308,-0.133,8.220,+0.69,-11.66,-0.39,28,-140,62
-5.384,-0.209,8.220,+1.00,-12.15,-0.51,35,-143,63
-5.384,-0.209,8.144,+1.12,-12.21,-0.63,35,-143,63
-5.461,-0.209,8.144,+1.06,-12.33,-0.63,35,-139,61
-5.461,-0.209,8.144,+1.00,-12.46,-0.57,35,-139,61
-5.384,-0.209,8.144,+0.69,-12.82,-0.39,33,-137,61
-5.384,-0.133,8.220,+0.27,-13.13,-0.27,33,-137,61
-5.384,-0.133,8.220,+0.33,-13.74,-0.33,38,-138,56
-5.384,-0.133,8.220,+0.21,-14.10,-0.27,38,-138,56
-5.308,-0.133,8.220,+0.33,-14.41,-0.39,33,-139,51
-5.308,-0.133,8.220,+0.57,-14.78,-0.45,33,-139,51
-5.308,-0.133,8.220,+0.57,-15.14,-0.33,36,-138,60
-5.231,-0.133,8.220,+0.88,-14.90,-0.21,36,-138,60
-5.231,-0.133,8.220,+1.18,-13.98,-0.14,35,-137,61
-5.231,-0.133,8.297,+1.06,-13.43,-0.08,35,-137,61
-5.154,-0.133,8.297,+1.12,-12.70,-0.02,31,-141,57
-5.154,-0.133,8.297,+0.94,-11.85,-0.08,31,-141,57
-5.154,-0.133,8.297,+0.63,-11.05,-0.33,41,-143,51
-5.154,-0.133,8.297,+0.27,-10.38,-0.27,41,-143,51
-5.154,-0.133,8.297,-0.04,-10.14,-0.21,36,-138,60
-5.154,-0.133,8.297,-0.22,-10.44,+0.10,36,-138,60
-5.154,-0.133,8.297,-0.22,-10.63,+0.10,33,-141,55
-5.154,-0.133,8.297,-0.04,-10.93,-0.21,33,-141,55
-5.154,-0.133,8.297,+0.27,-11.24,-0.51,30,-140,62
-5.231,-0.133,8.297,+0.63,-11.24,-0.51,30,-140,62
-5.231,-0.133,8.297,+0.94,-11.66,-0.51,32,-146,56
-5.231,-0.133,8.297,+0.94,-12.52,-0.14,32,-146,56
-5.154,-0.133,8.297,+0.63,-13.13,+0.28,36,-138,58
-5.154,-0.133,8.297,+0.57,-13.37,+0.28,36,-138,58
-5.154,-0.209,8.297,+0.51,-13.07,+0.22,33,-133,55
-5.154,-0.209,8.297,+0.57,-12.70,+0.16,33,-133,55
-5.078,-0.209,8.374,+0.57,-12.58,+0.10,32,-140,56
-5.078,-0.209,8.374,+0.75,-11.79,+0.10,32,-140,56
-5.001,-0.209,8.374,+0.69,-10.56,+0.04,38,-138,56
-5.001,-0.209,8.374,+0.88,-9.10,+0.04,38,-138,56
-5.001,-0.209,8.374,+0.69,-8.00,-0.08,29,-133,57
-4.925,-0.209,8.374,+0.33,-7.33,-0.14,29,-133,57
-4.925,-0.209,8.374,+0.33,-6.78,-0.21,33,-139,57
-4.925,-0.133,8.450,+0.08,-6.41,-0.39,33,-139,57
-4.925,-0.133,8.450,+0.02,-6.66,-0.63,29,-135,55
-5.001,-0.133,8.450,-0.22,-7.02,-0.51,29,-135,55
-5.001,-0.133,8.374,-0.16,-7.76,-0.45,35,-139,57
-5.078,-0.133,8.374,-0.16,-8.61,-0.27,35,-139,57
-5.078,-0.133,8.374,-0.04,-9.34,-0.08,35,-145,57
-5.078,-0.133,8.374,+0.27,-9.95,-0.02,35,-145,57
-5.078,-0.133,8.374,+0.51,-10.26,-0.14,38,-132,58
-5.078,-0.209,8.450,+0.57,-10.50,-0.27,38,-132,58
-5.078,-0.209,8.450,+0.75,-10.56,+0.04,35,-135,53
-5.078,-0.209,8.450,+0.88,-10.87,-0.08,35,-135,53
-5.078,-0.209,8.450,+0.75,-11.05,+0.16,31,-139,53
-5.078,-0.209,8.450,+0.69,-11.48,+0.16,31,-139,53
-5.078,-0.209,8.450,+0.57,-11.91,+0.04,36,-134,56
-5.001,-0.209,8.450,+0.51,-12.09,-0.08,36,-134,56
-5.001,-0.209,8.450,+0.39,-12.52,+0.04,33,-137,55
-5.001,-0.133,8.450,+0.39,-13.37,-0.02,33,-137,55
-5.001,-0.133,8.450,+0.33,-13.56,+0.10,33,-137,59
-5.001,-0.133,8.527,+0.57,-12.95,-0.21,33,-137,59
-4.925,-0.133,8.527,+0.63,-12.15,-0.39,34,-138,54
-4.925,-0.133,8.527,+0.69,-11.85,-0.51,34,-138,54
-4.848,-0.133,8.527,+0.88,-11.17,-0.21,40,-130,54
-4.848,-0.133,8.527,+0.88,-10.20,-0.33,40,-130,54
-4.771,-0.133,8.604,+0.57,-9.34,-0.39,37,-135,55
-4.771,-0.133,8.604,+0.21,-8.61,-0.21,37,-135,55
-4.771,-0.133,8.604,+0.02,-8.25,+0.16,33,-135,51
-4.771,-0.133,8.604,+0.02,-7.88,+0.10,33,-135,51
-4.771,-0.133,8.604,+0.02,-7.39,-0.08,31,-133,55
-4.771,-0.133,8.604,+0.02,-7.27,-0.14,31,-133,55
-4.771,-0.133,8.604,+0.02,-7.45,-0.14,35,-135,57
-4.771,-0.209,8.527,+0.33,-7.82,-0.02,35,-135,57
-4.771,-0.133,8.527,+0.51,-8.25,-0.02,36,-134,58
-4.848,-0.133,8.527,+0.57,-8.92,+0.22,36,-134,58
-4.848,-0.133,8.527,+0.51,-9.83,+0.16,33,-131,57
-4.848,-0.133,8.527,+0.51,-10.69,+0.10,33,-131,57
-4.848,-0.133,8.527,+0.63,-11.05,-0.08,37,-133,55
-4.848,-0.133,8.527,+0.82,-11.72,-0.21,37,-133,55
-4.848,-0.133,8.527,+0.69,-12.33,-0.27,33,-137,53
-4.848,-0.133,8.527,+0.63,-12.58,-0.27,33,-137,53
-4.848,-0.133,8.527,+0.33,-12.76,-0.39,32,-134,56
-4.848,-0.133,8.527,+0.14,-13.07,-0.27,32,-134,56
-4.848,-0.133,8.527,+0.33,-13.80,-0.27,38,-130,54
-4.848,-0.133,8.527,+0.39,-14.72,-0.27,38,-130,54
-4.848,-0.133,8.527,+0.27,-15.87,-0.33,35,-135,57
-4.848,-0.133,8.604,+0.45,-16.67,-0.27,35,-135,57
-4.771,-0.133,8.604,+0.82,-17.52,-0.08,31,-133,53
-4.771,-0.133,8.604,+1.00,-18.50,-0.02,31,-133,53
-4.695,-0.133,8.680,+1.30,-18.62,+0.10,37,-133,47
-4.695,-0.133,8.680,+1.37,-17.95,+0.10,37,-133,47
-4.618,-0.133,8.680,+1.18,-17.28,-0.02,34,-134,52
-4.618,-0.133,8.680,+1.06,-16.42,-0.02,34,-134,52
-4.541,-0.133,8.680,+0.82,-14.90,+0.10,35,-129,51
-4.541,-0.133,8.757,+0.82,-12.76,-0.08,35,-129,51
-4.465,-0.133,8.757,+0.57,-11.24,-0.27,36,-130,56
-4.465,-0.133,8.757,+0.39,-10.26,-0.27,36,-130,56
-4.465,-0.056,8.757,+0.39,-9.53,-0.39,34,-134,50
-4.465,-0.056,8.757,+0.39,-9.40,-0.39,34,-134,50
-4.465,-0.056,8.757,+0.21,-9.53,-0.57,31,-137,53
-4.541,-0.056,8.757,+0.14,-10.44,-0.57,31,-137,53
-4.541,-0.056,8.757,-0.10,-11.66,-0.45,34,-132,52
-4.541,-0.056,8.757,-0.28,-13.01,-0.21,34,-132,52
-4.541,-0.056,8.757,-0.04,-13.92,+0.04,34,-132,50
-4.541,-0.133,8.757,+0.33,-14.59,+0.28,34,-132,50
-4.541,-0.133,8.757,+0.63,-14.72,+0.22,34,-134,50
-4.541,-0.209,8.757,+0.94,-14.78,+0.40,34,-134,50
-4.541,-0.209,8.757,+1.37,-13.86,+0.28,35,-129,57
-4.465,-0.209,8.757,+1.61,-12.76,+0.04,35,-129,57
-4.465,-0.209,8.757,+1.67,-11.42,-0.08,34,-124,50
-4.388,-0.209,8.757,+1.24,-10.32,+0.04,34,-124,50
-4.388,-0.133,8.757,+0.69,-9.28,-0.08,35,-131,53
-4.388,-0.133,8.757,+0.33,-7.94,-0.08,35,-131,53
-4.388,-0.133,8.834,-0.10,-7.33,-0.21,31,-133,55
-4.388,-0.056,8.834,-0.53,-7.15,-0.51,31,-133,55
-4.388,-0.056,8.834,-0.65,-7.45,-0.33,37,-133,51
-4.388,-0.056,8.834,-0.34,-7.82,-0.45,37,-133,51
-4.388,-0.056,8.834,+0.02,-8.25,-0.51,36,-132,48
-4.388,-0.133,8.834,+0.14,-8.92,-0.21,36,-132,48
-4.388,-0.133,8.834,+0.45,-9.47,-0.14,33,-131,51
-4.388,-0.133,8.757,+0.57,-10.02,-0.08,33,-131,51
-4.388,-0.133,8.757,+0.63,-10.50,+0.04,37,-133,51
-4.388,-0.209,8.757,+0.57,-10.87,+0.28,37,-133,51
-4.388,-0.133,8.757,+0.51,-10.87,-0.02,33,-131,49
-4.388,-0.133,8.757,+0.63,-10.87,+0.04,33,-131,49
-4.388,-0.133,8.834,+0.69,-10.87,+0.04,35,-133,45
-4.388,-0.133,8.834,+0.51,-10.69,+0.04,35,-133,45
-4.388,-0.133,8.834,+0.57,-10.32,-0.14,37,-131,49
-4.388,-0.133,8.834,+0.51,-9.89,-0.39,37,-131,49
-4.311,-0.056,8.834,+0.57,-9.83,-0.57,38,-130,54
-4.311,-0.056,8.834,+0.27,-9.59,-0.69,38,-130,54
-4.311,-0.056,8.834,+0.33,-9.65,-0.82,34,-132,54
-4.311,-0.056,8.834,+0.14,-10.02,-0.69,34,-132,54
-4.311,-0.056,8.834,+0.02,-10.81,-0.39,40,-128,56
-4.311,-0.133,8.757,+0.08,-12.03,-0.33,40,-128,56
-4.311,-0.133,8.757,+0.08,-13.43,-0.21,36,-124,42
-4.311,-0.133,8.834,+0.45,-14.59,-0.14,36,-124,42
-4.311,-0.133,8.834,+0.75,-15.57,-0.02,32,-126,52
-4.388,-0.133,8.834,+0.82,-16.61,-0.08,32,-126,52
-4.388,-0.209,8.834,+0.94,-17.64,+0.10,37,-127,49
-4.311,-0.209,8.834,+0.88,-17.95,+0.22,37,-127,49
-4.311,-0.209,8.834,+1.06,-17.58,+0.28,33,-127,45
-4.235,-0.209,8.910,+1.00,-16.67,-0.08,33,-127,45
-4.235,-0.133,8.910,+1.00,-15.39,-0.14,37,-127,49
-4.158,-0.133,8.910,+0.82,-14.17,-0.02,37,-127,49
-4.081,-0.133,8.910,+0.88,-12.88,-0.08,34,-126,54
-4.005,-0.133,8.910,+0.69,-11.54,-0.08,34,-126,54
-4.005,-0.209,8.910,+0.39,-10.02,-0.33,36,-126,46
-4.005,-0.133,8.987,+0.08,-8.79,-0.39,36,-126,46
-4.005,-0.133,8.910,+0.14,-8.25,-0.33,35,-121,47
-4.005,-0.133,8.910,+0.02,-8.61,-0.21,35,-121,47
-4.005,-0.133,8.910,-0.04,-9.16,-0.27,30,-124,52
-4.005,-0.133,8.910,+0.21,-9.77,-0.39,30,-124,52
-4.081,-0.133,8.910,+0.39,-10.69,-0.51,35,-131,49
-4.081,-0.056,8.910,+0.45,-11.66,-0.39,35,-131,49
-4.158,-0.056,8.910,+0.39,-12.64,-0.21,30,-128,52
-4.158,-0.133,8.910,+0.51,-13.25,+0.16,30,-128,52
-4.158,-0.133,8.910,+0.63,-13.56,-0.02,34,-128,50
-4.158,-0.133,8.910,+0.63,-13.43,-0.02,34,-128,50
-4.158,-0.133,8.910,+0.75,-13.01,-0.14,40,-124,48
-4.081,-0.133,8.910,+0.82,-12.46,-0.14,40,-124,48
-4.081,-0.209,8.910,+1.12,-11.60,-0.14,36,-124,46
-4.005,-0.133,8.910,+1.12,-11.05,-0.27,36,-124,46
-4.005,-0.133,8.987,+0.88,-10.50,-0.27,34,-124,46
-3.928,-0.133,9.064,+0.57,-10.32,-0.14,34,-124,46
-3.928,-0.056,9.064,+0.39,-10.26,-0.33,34,-128,50
-3.928,-0.056,9.064,+0.14,-10.02,-0.27,34,-128,50
-3.928,-0.056,9.064,-0.10,-10.08,-0.33,37,-127,51
-3.928,-0.056,9.064,-0.28,-10.81,-0.14,37,-127,51
-3.928,-0.056,9.064,-0.28,-11.11,+0.10,38,-124,46
-3.928,-0.133,9.064,+0.27,-10.93,-0.14,38,-124,46
-3.928,-0.133,9.064,+0.63,-10.75,+0.04,30,-122,48
-3.928,-0.133,8.987,+0.82,-10.38,-0.02,30,-122,48
-3.928,-0.133,8.987,+1.00,-9.95,-0.02,33,-125,47
-3.928,-0.133,9.064,+1.12,-9.65,-0.02,33,-125,47
-3.852,-0.133,9.064,+0.88,-8.98,-0.14,35,-125,41
-3.852,-0.133,9.064,+0.75,-8.61,-0.21,35,-125,41
-3.852,-0.133,9.064,+0.45,-8.31,-0.27,38,-126,50
-3.852,-0.133,9.064,+0.21,-8.37,-0.45,38,-126,50
-3.852,-0.056,9.064,-0.10,-8.37,-0.51,37,-121,53
-3.852,-0.056,9.064,+0.02,-8.92,-0.39,37,-121,53
-3.852,-0.056,8.987,-0.04,-9.47,-0.45,35,-119,49
-3.852,-0.133,8.987,+0.02,-10.20,-0.39,35,-119,49
-3.852,-0.133,8.987,+0.02,-11.05,-0.21,40,-126,46
-3.928,-0.133,8.987,+0.21,-12.27,-0.14,40,-126,46
-3.928,-0.133,8.987,+0.51,-13.07,-0.21,32,-118,50
-3.928,-0.133,8.987,+0.69,-14.10,-0.27,32,-118,50
-3.928,-0.209,8.987,+0.63,-14.96,-0.08,40,-122,48
-3.928,-0.209,8.987,+0.88,-15.75,+0.10,40,-122,48
-3.852,-0.209,8.987,+1.06,-16.00,+0.16,39,-123,47
-3.852,-0.209,9.064,+1.37,-16.12,+0.16,39,-123,47
-3.852,-0.133,9.064,+1.18,-16.49,-0.08,31,-123,45
-3.852,-0.133,9.064,+0.88,-16.79,-0.14,31,-123,45
-3.775,-0.133,9.064,+0.94,-16.61,-0.14,34,-124,44
-3.698,-0.133,9.064,+0.94,-16.24,-0.14,34,-124,44
-3.698,-0.133,9.064,+0.75,-15.81,-0.27,35,-125,49
-3.698,-0.056,9.140,+0.45,-15.63,-0.27,35,-125,49
-3.698,-0.056,9.140,+0.27,-15.26,-0.14,34,-116,46
-3.622,-0.133,9.140,+0.39,-15.14,-0.27,34,-116,46
-3.622,-0.133,9.140,+0.45,-14.78,-0.57,32,-116,44
-3.622,-0.133,9.140,+0.33,-15.14,-0.57,32,-116,44
-3.622,-0.056,9.140,+0.33,-15.63,-0.57,31,-119,49
-3.698,-0.133,9.140,+0.39,-16.61,-0.39,31,-119,49
-3.698,-0.133,9.140,+0.75,-17.34,-0.27,33,-115,45
-3.622,-0.133,9.064,+0.63,-18.56,-0.27,33,-115,45
-3.622,-0.133,9.064,+0.57,-19.35,-0.08,32,-116,46
-3.622,-0.133,9.064,+0.88,-19.17,-0.08,32,-116,46
-3.622,-0.133,9.140,+1.18,-18.50,-0.02,31,-121,43
-3.545,-0.133,9.140,+1.18,-17.28,+0.04,31,-121,43
-3.468,-0.133,9.140,+1.49,-15.87,+0.10,37,-117,51
-3.468,-0.133,9.217,+1.30,-14.53,+0.10,37,-117,51
-3.392,-0.133,9.217,+1.06,-12.76,+0.10,37,-115,43
-3.392,-0.056,9.217,+1.00,-10.87,-0.02,37,-115,43
-3.315,-0.056,9.293,+0.88,-9.53,-0.39,32,-120,42
-3.315,-0.056,9.293,+0.51,-8.61,-0.45,32,-120,42
-3.315,-0.056,9.217,-0.16,-8.43,-0.39,36,-122,44
-3.315,-0.056,9.217,-0.47,-8.37,-0.45,36,-122,44
-3.315,-0.056,9.217,-0.40,-8.92,-0.57,33,-121,45
-3.392,-0.056,9.217,-0.40,-10.14,-0.39,33,-121,45
-3.468,-0.056,9.217,-0.28,-11.42,-0.27,31,-119,45
-3.468,-0.133,9.217,-0.16,-12.82,-0.21,31,-119,45
-3.468,-0.133,9.217,+0.45,-14.04,-0.21,31,-115,49
-3.545,-0.133,9.217,+0.75,-15.02,-0.08,31,-115,49
-3.545,-0.209,9.217,+1.18,-15.63,+0.16,34,-118,42
-3.545,-0.209,9.217,+1.49,-16.12,+0.04,34,-118,42
-3.468,-0.209,9.217,+1.43,-15.75,+0.04,34,-118,46
-3.468,-0.209,9.217,+1.37,-15.39,-0.08,34,-118,46
-3.468,-0.209,9.293,+1.06,-15.02,-0.02,35,-113,43
-3.392,-0.209,9.293,+1.00,-14.53,+0.04,35,-113,43
-3.315,-0.133,9.293,+0.69,-13.80,-0.02,35,-115,45
-3.238,-0.133,9.293,+0.33,-12.70,-0.14,35,-115,45
-3.238,-0.133,9.293,+0.08,-12.03,-0.14,28,-116,42
-3.238,-0.133,9.370,+0.08,-11.54,-0.39,28,-116,42
-3.162,-0.056,9.370,+0.39,-11.11,-0.33,37,-115,41
-3.162,-0.056,9.370,+0.27,-10.75,-0.33,37,-115,41
-3.162,-0.133,9.293,+0.39,-10.26,-0.45,34,-116,42
-3.162,-0.133,9.293,+0.39,-9.95,-0.27,34,-116,42
-3.162,-0.133,9.293,+0.51,-9.40,-0.08,34,-114,42
-3.162,-0.133,9.370,+0.75,-8.73,-0.14,34,-114,42
-3.162,-0.133,9.370,+0.51,-7.70,-0.33,36,-114,36
-3.162,-0.133,9.370,+0.39,-6.72,-0.51,36,-114,36
-3.162,-0.133,9.370,+0.21,-5.74,-0.57,32,-118,42
-3.162,-0.133,9.370,+0.27,-4.95,-0.57,32,-118,42
-3.162,-0.133,9.370,+0.21,-4.34,-0.75,35,-115,43
-3.238,-0.133,9.370,-0.10,-4.64,-0.75,35,-115,43
-3.238,-0.133,9.293,-0.28,-5.56,-0.51,35,-113,39
-3.238,-0.133,9.293,-0.40,-7.21,-0.39,35,-113,39
-3.238,-0.133,9.293,-0.28,-8.86,-0.39,36,-116,40
-3.315,-0.133,9.293,-0.10,-10.93,-0.21,36,-116,40
-3.315,-0.133,9.217,+0.02,-13.31,-0.02,36,-112,40
-3.315,-0.133,9.217,+0.45,-16.18,+0.16,36,-112,40
-3.315,-0.133,9.217,+0.88,-17.89,+0.28,36,-112,42
-3.315,-0.133,9.217,+1.12,-18.87,+0.10,36,-112,42
-3.315,-0.133,9.217,+1.37,-19.05,-0.14,35,-111,43
-3.315,-0.133,9.217,+1.49,-18.74,-0.27,35,-111,43
-3.238,-0.133,9.217,+1.30,-18.32,-0.14,36,-112,46
-3.238,-0.133,9.293,+1.06,-17.83,-0.02,36,-112,46
-3.162,-0.133,9.293,+1.00,-16.67,-0.21,42,-112,40
-3.085,-0.133,9.293,+0.88,-15.63,-0.39,42,-112,40
-3.085,-0.133,9.293,+0.51,-14.96,-0.51,28,-114,36
-3.009,-0.056,9.370,+0.27,-14.72,-0.57,28,-114,36
-3.009,-0.056,9.370,+0.27,-14.41,-0.45,35,-109,45
-2.932,-0.056,9.370,+0.27,-14.47,-0.39,35,-109,45
-2.932,-0.056,9.370,+0.33,-14.53,-0.45,37,-115,45
-2.932,-0.056,9.370,+0.51,-14.47,-0.39,37,-115,45
-2.932,-0.056,9.370,+0.69,-14.90,-0.14,33,-113,39
-2.932,-0.133,9.370,+0.94,-15.51,-0.27,33,-113,39
-2.932,-0.133,9.370,+0.82,-16.06,-0.27,38,-116,42
-2.932,-0.133,9.370,+0.75,-16.55,-0.33,38,-116,42
-2.932,-0.133,9.370,+0.75,-17.34,-0.21,37,-111,39
-2.932,-0.133,9.370,+0.63,-18.44,+0.04,37,-111,39
-2.932,-0.133,9.370,+0.51,-19.23,-0.02,34,-114,42
-2.932,-0.133,9.447,+0.82,-19.66,-0.08,34,-114,42
-2.932,-0.133,9.447,+0.88,-19.60,-0.14,34,-114,40
-2.932,-0.133,9.447,+1.18,-19.05,-0.14,34,-114,40
-2.855,-0.133,9.447,+1.30,-18.13,-0.39,29,-111,41
-2.855,-0.133,9.447,+1.49,-16.91,-0.45,29,-111,41
-2.779,-0.133,9.447,+1.37,-15.39,-0.33,36,-108,38
-2.702,-0.056,9.447,+1.18,-13.98,-0.39,36,-108,38
-2.625,-0.056,9.447,+0.75,-12.58,-0.45,36,-106,40
-2.549,-0.056,9.447,+0.51,-11.48,-0.57,36,-106,40
-2.549,-0.056,9.447,+0.21,-10.69,-0.51,37,-113,39
-2.472,-0.056,9.523,+0.08,-10.32,-0.33,37,-113,39
-2.472,-0.056,9.523,-0.04,-10.26,-0.21,32,-112,38
-2.472,-0.056,9.523,-0.22,-10.02,-0.45,32,-112,38
-2.472,-0.056,9.523,-0.22,-9.95,-0.21,36,-114,40
-2.472,-0.056,9.523,+0.02,-10.08,+0.28,36,-114,40
-2.472,-0.056,9.523,+0.27,-9.95,+0.28,31,-109,39
-2.549,-0.056,9.523,+0.45,-9.89,+0.16,31,-109,39
-2.549,-0.056,9.523,+0.69,-9.65,+0.22,30,-110,42
-2.625,-0.133,9.523,+0.82,-9.40,+0.16,30,-110,42
-2.625,-0.133,9.523,+1.00,-9.34,+0.10,36,-108,38
-2.625,-0.133,9.523,+1.12,-9.22,+0.10,36,-108,38
-2.625,-0.133,9.523,+0.75,-9.16,-0.02,35,-103,43
-2.625,-0.056,9.523,+0.51,-8.67,-0.08,35,-103,43
-2.625,-0.056,9.523,+0.51,-8.12,-0.08,40,-110,36
-2.625,-0.056,9.523,+0.39,-7.70,-0.14,40,-110,36
-2.549,-0.056,9.523,+0.08,-7.39,-0.21,32,-108,40
-2.549,-0.056,9.523,-0.10,-6.84,-0.39,32,-108,40
-2.549,-0.056,9.523,-0.04,-6.60,-0.39,34,-108,40
-2.549,-0.056,9.523,-0.04,-6.66,-0.45,34,-108,40
-2.549,-0.056,9.523,+0.08,-6.84,-0.14,33,-109,35
-2.549,-0.056,9.523,+0.21,-7.21,-0.02,33,-109,35
-2.549,-0.056,9.523,+0.33,-7.63,+0.04,35,-109,37
-2.549,-0.133,9.523,+0.45,-8.25,+0.16,35,-109,37
-2.549,-0.133,9.523,+0.39,-8.37,+0.22,32,-106,38
-2.549,-0.133,9.523,+0.63,-8.00,+0.22,32,-106,38
-2.549,-0.133,9.523,+0.63,-7.63,-0.08,35,-103,37
-2.549,-0.133,9.523,+0.51,-7.15,-0.02,35,-103,37
-2.549,-0.133,9.447,+0.69,-6.72,-0.14,35,-109,37
-2.549,-0.133,9.523,+0.45,-6.48,-0.08,35,-109,37
-2.549,-0.056,9.447,+0.33,-6.29,-0.27,34,-110,40
-2.549,-0.056,9.447,+0.27,-6.35,-0.27,34,-110,40
-2.549,-0.056,9.447,+0.08,-7.15,-0.08,38,-110,40
-2.549,-0.056,9.447,+0.02,-7.70,-0.21,38,-110,40
-2.549,0.021,9.447,+0.02,-8.61,-0.27,37,-105,43
-2.549,0.021,9.447,-0.16,-9.77,-0.27,37,-105,43
-2.549,-0.056,9.447,+0.02,-10.69,-0.08,32,-106,36
-2.549,-0.056,9.447,+0.33,-11.36,-0.08,32,-106,36
-2.625,-0.056,9.447,+0.57,-11.85,-0.27,29,-111,41
-2.625,-0.056,9.447,+0.82,-12.15,-0.27,29,-111,41
-2.625,-0.056,9.447,+0.75,-12.76,-0.27,32,-110,44
-2.549,-0.056,9.447,+0.88,-13.31,-0.08,32,-110,44
-2.549,-0.056,9.523,+1.06,-13.98,-0.08,37,-109,43
-2.549,-0.133,9.523,+0.94,-14.90,+0.10,37,-109,43
-2.549,-0.056,9.523,+0.63,-15.87,+0.04,35,-107,41
-2.549,-0.056,9.523,+0.57,-16.55,-0.02,35,-107,41
-2.472,-0.056,9.523,+0.69,-16.49,+0.22,35,-105,39
-2.395,-0.056,9.523,+0.82,-16.18,+0.16,35,-105,39
-2.395,-0.056,9.600,+0.75,-15.51,-0.02,32,-102,40
-2.319,-0.056,9.600,+0.75,-14.47,-0.14,32,-102,40
-2.319,-0.056,9.600,+0.94,-13.07,-0.08,35,-99,35
-2.242,-0.056,9.600,+1.06,-11.48,-0.27,35,-99,35
-2.165,-0.056,9.600,+0.88,-10.38,-0.45,34,-106,42
-2.165,-0.056,9.600,+0.51,-9.53,-0.51,34,-106,42
-2.165,-0.056,9.600,+0.39,-8.61,-0.39,34,-104,42
-2.165,-0.056,9.523,+0.39,-7.88,-0.45,34,-104,42
-2.165,-0.056,9.523,+0.14,-7.94,-0.33,34,-108,36
-2.089,-0.056,9.523,-0.22,-8.25,-0.21,34,-108,36
-2.165,-0.056,9.523,-0.34,-8.31,-0.14,34,-106,36
-2.165,-0.056,9.523,+0.02,-8.12,-0.21,34,-106,36
-2.165,-0.056,9.523,+0.33,-8.31,-0.21,37,-107,41
-2.165,-0.056,9.523,+0.33,-8.55,-0.27,37,-107,41
-2.165,-0.056,9.523,+0.51,-8.79,-0.08,28,-106,38
-2.165,-0.056,9.523,+0.75,-8.79,-0.02,28,-106,38
-2.165,-0.056,9.523,+0.75,-8.98,-0.02,39,-103,35
-2.242,-0.056,9.523,+0.57,-9.34,-0.14,39,-103,35
-2.242,-0.056,9.523,+0.45,-9.77,-0.02,32,-102,38
-2.242,-0.056,9.523,+0.33,-10.63,+0.04,32,-102,38
-2.242,-0.056,9.600,+0.21,-11.17,-0.08,30,-104,42
-2.242,-0.056,9.523,+0.21,-11.60,-0.14,30,-104,42
-2.242,-0.056,9.523,+0.39,-12.09,-0.14,37,-101,39
-2.242,-0.056,9.523,+0.45,-12.76,-0.21,37,-101,39
-2.242,-0.056,9.523,+0.69,-13.31,-0.33,36,-96,34
-2.242,-0.056,9.523,+0.69,-13.98,-0.39,36,-96,34
-2.242,-0.056,9.523,+0.82,-14.72,-0.33,32,-104,30
-2.165,-0.056,9.523,+0.75,-15.51,-0.33,32,-104,30
-2.165,-0.056,9.523,+0.69,-16.06,-0.14,34,-102,36
-2.165,-0.056,9.523,+0.82,-16.18,-0.21,34,-102,36
-2.165,-0.056,9.600,+0.57,-16.42,-0.27,35,-101,37
-2.089,-0.056,9.600,+0.51,-16.73,+0.04,35,-101,37
-2.089,-0.056,9.600,+0.57,-16.67,-0.02,37,-103,39
-2.089,-0.056,9.600,+0.75,-16.36,-0.27,37,-103,39
-2.089,-0.056,9.600,+0.69,-15.81,-0.39,36,-102,34
-2.012,-0.056,9.600,+0.82,-15.63,-0.27,36,-102,34
-2.012,-0.056,9.600,+0.94,-15.14,-0.08,39,-101,39
-2.012,-0.056,9.600,+1.18,-14.72,-0.14,39,-101,39
-1.936,-0.056,9.600,+0.88,-13.98,-0.27,35,-101,35
-1.936,-0.056,9.600,+0.75,-12.82,-0.14,35,-101,35
-1.859,-0.056,9.677,+0.75,-11.85,-0.33,35,-103,37
-1.859,-0.056,9.677,+0.63,-10.75,-0.45,35,-103,37
-1.782,-0.056,9.677,+0.45,-9.71,-0.39,27,-95,37
-1.782,-0.056,9.677,+0.27,-8.79,-0.33,27,-95,37
-1.782,-0.056,9.677,+0.08,-8.12,-0.39,34,-98,32
-1.782,-0.056,9.677,+0.08,-7.82,-0.45,34,-98,32
-1.782,-0.056,9.677,-0.10,-8.31,-0.39,34,-102,36
-1.859,-0.056,9.677,-0.16,-9.16,-0.33,34,-102,36
-1.859,-0.056,9.600,+0.02,-10.63,-0.21,31,-95,37
-1.936,-0.056,9.600,+0.14,-12.33,-0.14,31,-95,37
-1.936,-0.056,9.677,+0.21,-13.80,-0.21,31,-99,39
-2.012,-0.056,9.677,+0.51,-15.33,-0.14,31,-99,39
-2.012,-0.056,9.600,+0.82,-16.73,+0.04,34,-100,34
