cnt,flyState,setpoint.h [m],setpoint.pitch [deg],setpoint.roll [deg],setpoint.yaw [deg],motval_avg [frac],motval_0 [frac],motval_1 [frac],motval_2 [frac],motval_3 [frac],hor_velocities.xv,hor_velocities.yv,hor_velocities.dt,hor_velocities.seqNum,att.ts [s],att.ax [m/s^2],att.ay [m/s^2],att.az [m/s^2],att.gx [deg/s],att.gx_kalman [deg/s],att.gx_bias_kalman [deg/s],att.gy [deg/s],att.gy_kalman [deg/s],att.gy_bias_kalman [deg/s],att.gz [deg/s],att.hv [m/sec],att.h [m],att.pitch [deg],att.roll [deg],att.yaw [deg],xPos [m],yPos [m],targetXVel [m/s],targetYVel [m/s],targetPitch [deg],targetRoll [deg],adj_pitch,adj_roll,adj_yaw,adj_h
3922,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.630848,0.648872,0.689152,0.671128,0.305930,-0.305930,0.032074,588,946691161.545989,-0.266708,1.127766,-9.982441,-10.314951,-9.985925,-0.329026,5.948363,6.277389,0.403297,1.751457,0.016999,0.981240,-2.307855,1.032718,-8.450139,0.214434,-0.039462,0.000000,0.000000,0.000000,0.000000,0.020140,-0.009012,0.000000,0.000000
3923,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.629100,0.647659,0.690900,0.672341,0.305930,-0.305930,0.032074,588,946691161.551025,-1.416317,0.744563,-10.442285,1.343119,1.686363,-0.343244,-25.607775,-25.264530,0.428037,6.573382,0.016999,0.981240,-2.477510,1.063358,-8.417035,0.215975,-0.041002,0.000000,0.000000,0.000000,0.000000,0.021620,-0.009280,0.000000,0.000000
3924,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.629196,0.646496,0.690804,0.673504,0.305930,-0.305930,0.032074,588,946691161.555938,0.576339,-0.788249,-9.982441,-6.774804,-6.457521,-0.317283,-20.785851,-20.468568,0.400488,4.803308,0.016999,0.981240,-2.538680,0.991189,-8.393437,0.217478,-0.042505,0.000000,0.000000,0.000000,0.000000,0.022154,-0.008650,0.000000,0.000000
3925,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.630221,0.646442,0.689779,0.673558,0.305930,-0.305930,0.032074,588,946691161.560852,0.269776,0.438001,-9.829160,-15.319987,-14.995057,-0.324930,5.643178,5.968108,0.381371,-2.154912,0.016999,0.981240,-2.483040,0.929416,-8.404026,0.218981,-0.044009,0.000000,0.000000,0.000000,0.000000,0.021669,-0.008111,0.000000,0.000000
3926,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.628553,0.645665,0.691447,0.674335,0.305930,-0.305930,0.032074,588,946691161.565887,-1.263036,1.434329,-10.289003,-0.365917,-0.008195,-0.357722,-21.029999,-20.672277,0.401998,12.066714,0.016999,0.981240,-2.623081,0.980457,-8.343271,0.220521,-0.045549,0.000000,0.000000,0.000000,0.000000,0.022891,-0.008556,0.000000,0.000000
3927,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.627783,0.644490,0.692218,0.675510,0.305930,-0.305930,0.032074,588,946691161.570861,-0.343349,-0.405046,-10.059082,-0.182806,0.159533,-0.342339,-23.166295,-22.823955,0.398323,9.564196,0.016999,0.981240,-2.734566,0.957286,-8.295699,0.222043,-0.047071,0.000000,0.000000,0.000000,0.000000,0.023864,-0.008354,0.000000,0.000000
3928,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.628863,0.644125,0.691137,0.675875,0.446167,-0.446167,0.032989,589,946691161.575866,0.806261,-0.328405,-9.905801,-12.817468,-12.488204,-0.329265,-2.230598,-1.901333,0.363688,-7.037874,0.016999,0.981240,-2.693596,0.874416,-8.330924,0.224276,-0.049304,0.000000,0.000000,0.000000,0.000000,0.023506,-0.007631,0.000000,0.000000
3929,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.628004,0.643798,0.691996,0.676203,0.446167,-0.446167,0.032989,589,946691161.580871,-0.879833,1.434329,-10.135722,-4.760583,-4.397611,-0.362971,-9.982299,-9.619329,0.374057,9.930418,0.016999,0.981240,-2.761583,0.904913,-8.281222,0.226509,-0.051537,0.000000,0.000000,0.000000,0.000000,0.024099,-0.007897,0.000000,0.000000
3930,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.626457,0.642625,0.693543,0.677375,0.450341,-0.450341,0.032989,589,946691161.585998,-0.956473,0.131438,-10.212363,4.089785,4.451866,-0.362080,-26.523331,-26.161251,0.385530,19.330119,0.127500,0.990420,-2.917418,0.926350,-8.182115,0.228818,-0.053846,0.000000,0.000000,0.000000,0.000000,0.025459,-0.008084,0.000000,0.000000
3931,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.626748,0.641644,0.693252,0.678356,0.450341,-0.450341,0.032989,589,946691161.591033,0.576339,-0.634968,-9.829160,-8.178655,-7.838028,-0.340626,-16.696370,-16.355744,0.355763,-0.995209,0.127500,0.990420,-2.956904,0.853466,-8.187126,0.231086,-0.056113,0.000000,0.000000,0.000000,0.000000,0.025804,-0.007448,0.000000,0.000000
3932,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.626496,0.641742,0.693505,0.678258,0.450341,-0.450341,0.032989,589,946691161.595947,-0.113427,1.051126,-9.905801,-4.028138,-3.663072,-0.365066,-4.916227,-4.551161,0.344873,-2.215949,0.127500,0.990420,-2.965792,0.873540,-8.198015,0.233299,-0.058326,0.000000,0.000000,0.000000,0.000000,0.025881,-0.007623,0.000000,0.000000
3933,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.624642,0.640995,0.695358,0.679005,0.450341,-0.450341,0.032989,589,946691161.600891,-1.263036,0.821204,-10.135722,6.958525,7.341011,-0.382486,-23.837702,-23.455215,0.363676,27.509079,0.127500,0.990420,-3.114735,0.936972,-8.062011,0.235525,-0.060553,0.000000,0.000000,0.000000,0.000000,0.027181,-0.008177,0.000000,0.000000
3934,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.624395,0.639709,0.695605,0.680291,0.454960,-0.151653,0.032654,590,946691161.605895,0.039855,-0.711608,-9.905801,-4.943694,-4.584715,-0.358978,-22.250738,-21.891761,0.347491,2.422865,0.127500,0.990420,-3.202604,0.877409,-8.049887,0.237802,-0.061312,0.000000,0.000000,0.000000,0.000000,0.027948,-0.007657,0.000000,0.000000
3935,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.624567,0.639413,0.695433,0.680588,0.454960,-0.151653,0.032654,590,946691161.610870,0.269776,0.438001,-9.905801,-8.239692,-7.872788,-0.366904,-8.151189,-7.784285,0.325005,-11.066316,0.127500,0.990420,-3.209744,0.850589,-8.104942,0.240065,-0.062066,0.000000,0.000000,0.000000,0.000000,0.028010,-0.007423,0.000000,0.000000
3936,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.622923,0.639007,0.697077,0.680993,0.454960,-0.151653,0.032654,590,946691161.615875,-1.109755,1.204407,-10.135722,5.188452,5.582958,-0.394507,-18.832666,-18.438159,0.338777,25.433822,0.127500,0.990420,-3.327150,0.921531,-7.977646,0.242342,-0.062825,0.000000,0.000000,0.000000,0.000000,0.029035,-0.008042,0.000000,0.000000
3937,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.621898,0.637975,0.698102,0.682025,0.454960,-0.151653,0.032654,590,946691161.620880,-0.649911,-0.481687,-9.982441,4.944304,5.321444,-0.377140,-22.800072,-22.422931,0.340096,17.499008,0.127500,0.990420,-3.445023,0.921112,-7.890063,0.244619,-0.063584,0.000000,0.000000,0.000000,0.000000,0.030063,-0.008038,0.000000,0.000000
3938,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.622161,0.637058,0.697839,0.682942,0.455741,-0.151914,0.032654,590,946691161.626007,0.269776,-0.251765,-9.982441,-10.253914,-9.887611,-0.366303,-14.193854,-13.827551,0.316376,-12.836390,0.136000,0.992120,-3.482468,0.853538,-7.955874,0.246956,-0.064363,0.000000,0.000000,0.000000,0.000000,0.030390,-0.007449,0.000000,0.000000
3939,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.621136,0.636906,0.698864,0.683094,0.455741,-0.151914,0.032654,590,946691161.631042,-0.573270,1.281048,-9.982441,0.183416,0.579942,-0.396526,-13.461409,-13.064883,0.315136,8.709678,0.136000,0.992120,-3.549901,0.903538,-7.912021,0.249250,-0.065128,0.000000,0.000000,0.000000,0.000000,0.030979,-0.007885,0.000000,0.000000
3940,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.619607,0.636270,0.700393,0.683730,0.455741,-0.151914,0.032654,590,946691161.635925,-1.033114,0.054798,-9.829160,11.048006,11.441537,-0.393531,-21.579332,-21.185803,0.326103,28.180487,0.136000,0.992120,-3.673952,0.954741,-7.774414,0.251476,-0.065870,0.000000,0.000000,0.000000,0.000000,0.032061,-0.008332,0.000000,0.000000
3941,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.619626,0.634907,0.700374,0.685093,0.613385,-0.766732,0.032349,591,946691161.640899,-0.113427,-0.864890,-9.905801,-7.629322,-7.263444,-0.365878,-19.748222,-19.382344,0.311512,-11.005279,0.136000,0.992120,-3.750997,0.875536,-7.829153,0.254527,-0.069683,0.000000,0.000000,0.000000,0.000000,0.032734,-0.007640,0.000000,0.000000
3942,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.619076,0.634515,0.700924,0.685485,0.613385,-0.766732,0.032349,591,946691161.645904,-0.190067,0.897845,-9.829160,-4.943694,-4.557380,-0.386314,-14.438002,-14.051689,0.298796,-4.474319,0.136000,0.992120,-3.804946,0.884561,-7.851547,0.257597,-0.073521,0.000000,0.000000,0.000000,0.000000,0.033204,-0.007719,0.000000,0.000000
3943,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.617510,0.634041,0.702490,0.685959,0.613385,-0.766732,0.032349,591,946691161.650878,-1.109755,0.514642,-9.675879,9.094821,9.491023,-0.396202,-19.320963,-18.924761,0.311152,36.908782,0.136000,0.992120,-3.921845,0.947173,-7.667962,0.260648,-0.077335,0.000000,0.000000,0.000000,0.000000,0.034225,-0.008266,0.000000,0.000000
3944,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.616748,0.632537,0.703252,0.687463,0.613385,-0.766732,0.032349,591,946691161.655883,-0.726552,-0.941530,-9.829160,0.488601,0.854743,-0.366142,-25.363628,-24.997485,0.311981,4.070864,0.136000,0.992120,-4.051643,0.904624,-7.647588,0.263718,-0.081172,0.000000,0.000000,0.000000,0.000000,0.035357,-0.007894,0.000000,0.000000
3945,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.616374,0.631459,0.703627,0.688541,0.613385,-0.766732,0.032349,591,946691161.660888,-0.190067,0.208079,-9.905801,-8.911100,-8.543360,-0.367740,-20.785851,-20.418110,0.297670,-15.216834,0.136000,0.992120,-4.134873,0.864354,-7.723748,0.266788,-0.085010,0.000000,0.000000,0.000000,0.000000,0.036084,-0.007543,0.000000,0.000000
3946,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.615215,0.631097,0.704785,0.688903,0.616328,-0.770410,0.032349,591,946691161.666015,-0.879833,0.821204,-9.675879,2.869045,3.255369,-0.386324,-15.292521,-14.906197,0.302261,24.213081,0.080749,0.996880,-4.221979,0.909991,-7.599606,0.269948,-0.088960,0.000000,0.000000,0.000000,0.000000,0.036844,-0.007941,0.000000,0.000000
3947,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.613974,0.629992,0.706026,0.690008,0.759677,-0.759677,0.032806,592,946691161.671081,-1.109755,-0.634968,-9.599238,7.996155,8.360304,-0.364149,-22.983184,-22.619034,0.312816,21.466416,0.080749,0.996880,-4.356436,0.917802,-7.490859,0.273796,-0.092808,0.000000,0.000000,0.000000,0.000000,0.038017,-0.008009,0.000000,0.000000
3948,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.613228,0.628322,0.706772,0.691678,0.759677,-0.759677,0.032806,592,946691161.675994,-0.573270,-0.558327,-9.905801,-5.004731,-4.659870,-0.344861,-29.636219,-29.291359,0.307239,-13.507797,0.080749,0.996880,-4.494863,0.864858,-7.557224,0.277529,-0.096540,0.000000,0.000000,0.000000,0.000000,0.039225,-0.007547,0.000000,0.000000
3949,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.612547,0.627618,0.707453,0.692382,0.759677,-0.759677,0.032806,592,946691161.680908,-0.573270,0.591282,-9.675879,-4.577472,-4.220196,-0.357276,-17.611927,-17.254651,0.301659,8.587604,0.080749,0.996880,-4.574197,0.863462,-7.515025,0.281262,-0.100273,0.000000,0.000000,0.000000,0.000000,0.039917,-0.007535,0.000000,0.000000
3950,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.611589,0.626949,0.708411,0.693051,0.759677,-0.759677,0.032806,592,946691161.685913,-1.109755,-0.175124,-9.522597,5.798822,6.146982,-0.348160,-15.414593,-15.066433,0.310993,26.837673,0.080749,0.996880,-4.667443,0.880027,-7.380703,0.285064,-0.104076,0.000000,0.000000,0.000000,0.000000,0.040731,-0.007680,0.000000,0.000000
3951,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.610503,0.625229,0.709497,0.694771,0.759677,-0.759677,0.032806,592,946691161.690887,-1.109755,-0.711608,-9.905801,-0.304880,0.019932,-0.324812,-29.697257,-29.372444,0.318366,-5.206763,0.080749,0.996880,-4.828228,0.843754,-7.406601,0.288842,-0.107854,0.000000,0.000000,0.000000,0.000000,0.042134,-0.007363,0.000000,0.000000
3952,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.609673,0.623781,0.710327,0.696219,0.759677,-0.759677,0.032806,592,946691161.695922,-0.573270,0.054798,-9.752520,-6.652730,-6.330212,-0.322519,-27.927182,-27.604664,0.310848,-10.028687,0.080749,0.996880,-4.958696,0.808309,-7.457096,0.292667,-0.111679,0.000000,0.000000,0.000000,0.000000,0.043273,-0.007054,0.000000,0.000000
3953,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.609273,0.623312,0.710727,0.696688,0.759677,-0.759677,0.032806,592,946691161.700897,-0.649911,0.054798,-9.216035,-0.426954,-0.106621,-0.320333,-11.142002,-10.821670,0.306253,19.085972,0.080749,0.996880,-5.008492,0.804373,-7.362144,0.296447,-0.115459,0.000000,0.000000,0.000000,0.000000,0.043707,-0.007019,0.000000,0.000000
3954,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.608255,0.621995,0.711745,0.698005,0.774994,0.000000,0.032410,593,946691161.706024,-1.339677,-0.558327,-9.599238,2.258675,2.559599,-0.300925,-21.762443,-21.461519,0.319468,8.770715,0.157249,1.004700,-5.142292,0.787265,-7.317176,0.300420,-0.115459,0.000000,0.000000,0.000000,0.000000,0.044875,-0.006870,0.000000,0.000000
3955,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.606821,0.619961,0.713179,0.700039,0.774994,0.000000,0.032410,593,946691161.711090,-1.033114,-0.251765,-9.752520,-3.845027,-3.554626,-0.290401,-37.876217,-37.585814,0.322797,-13.446760,0.157249,1.004700,-5.340992,0.752864,-7.385296,0.304346,-0.115459,0.000000,0.000000,0.000000,0.000000,0.046609,-0.006570,0.000000,0.000000
3956,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.606567,0.619181,0.713433,0.700819,0.774994,0.000000,0.032410,593,946691161.715972,-0.419989,-0.175124,-9.216035,-3.722953,-3.441092,-0.281861,-16.024963,-15.743101,0.309638,3.521531,0.157249,1.004700,-5.400236,0.722760,-7.368103,0.308130,-0.115459,0.000000,0.000000,0.000000,0.000000,0.047126,-0.006307,0.000000,0.000000
3957,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.606366,0.618453,0.713634,0.701547,0.774994,0.000000,0.032410,593,946691161.720916,-1.263036,-0.405046,-9.445957,-1.708732,-1.441711,-0.267020,-7.235634,-6.968613,0.319833,15.973084,0.157249,1.004700,-5.453473,0.692513,-7.289131,0.311961,-0.115459,0.000000,0.000000,0.000000,0.000000,0.047591,-0.006043,0.000000,0.000000
3958,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.604735,0.616300,0.715266,0.703701,0.774994,0.000000,0.032410,593,946691161.725921,-1.646239,-0.175124,-9.982441,-3.783990,-3.524832,-0.259158,-37.571031,-37.311873,0.337249,-15.155797,0.157249,1.004700,-5.670335,0.662624,-7.364985,0.315840,-0.115459,0.000000,0.000000,0.000000,0.000000,0.049483,-0.005782,0.000000,0.000000
3959,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.603781,0.614824,0.716219,0.705176,0.774994,0.000000,0.032410,593,946691161.730926,-0.496630,-0.328405,-9.445957,-2.380139,-2.133351,-0.246788,-31.589403,-31.342615,0.324049,-9.113131,0.157249,1.004700,-5.809499,0.632676,-7.410597,0.319719,-0.115459,0.000000,0.000000,0.000000,0.000000,0.050697,-0.005521,0.000000,0.000000
3960,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.604097,0.614564,0.715903,0.705436,0.772820,0.000000,0.032501,594,946691161.735931,-0.419989,-0.328405,-8.986113,-2.868435,-2.634342,-0.234093,-3.634449,-3.400356,0.309291,7.733085,0.157249,1.004700,-5.806247,0.599715,-7.371892,0.323587,-0.115459,0.000000,0.000000,0.000000,0.000000,0.050669,-0.005234,0.000000,0.000000
3961,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.603050,0.613024,0.716950,0.706976,0.772820,0.000000,0.032501,594,946691161.740905,-1.876161,-0.175124,-9.675879,-3.539842,-3.313331,-0.226511,-22.067628,-21.841117,0.332953,3.521531,0.157249,1.004700,-5.954528,0.571423,-7.354376,0.327431,-0.115459,0.000000,0.000000,0.000000,0.000000,0.051963,-0.004987,0.000000,0.000000
3962,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.601319,0.610749,0.718681,0.709251,0.776481,0.000000,0.032501,594,946691161.746032,-1.109755,-0.405046,-9.369316,-1.952880,-1.740589,-0.212291,-43.613696,-43.401403,0.335645,-16.315500,0.157249,1.009460,-6.184047,0.540349,-7.438025,0.331412,-0.115459,0.000000,0.000000,0.000000,0.000000,0.053966,-0.004715,0.000000,0.000000
3963,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.601851,0.610503,0.718149,0.709497,0.776481,0.000000,0.032501,594,946691161.751098,0.039855,-0.634968,-8.832831,-2.319102,-2.128538,-0.190564,-5.770745,-5.580181,0.305341,-3.314615,0.157249,1.009460,-6.167625,0.495721,-7.454817,0.335346,-0.115459,0.000000,0.000000,0.000000,0.000000,0.053823,-0.004326,0.000000,0.000000
3964,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.601415,0.609939,0.718585,0.710061,0.776481,0.000000,0.032501,594,946691161.755981,-1.492958,0.054798,-9.369316,-1.464583,-1.274742,-0.189841,-7.174596,-6.984756,0.318678,8.587604,0.157249,1.009460,-6.224991,0.488371,-7.412884,0.339137,-0.115459,0.000000,0.000000,0.000000,0.000000,0.054323,-0.004262,0.000000,0.000000
3965,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.599414,0.607917,0.720586,0.712083,0.776481,0.000000,0.032501,594,946691161.760925,-1.952802,-0.021843,-9.675879,0.488601,0.675536,-0.186934,-38.913846,-38.726910,0.342037,-10.883206,0.157249,1.009460,-6.455466,0.487182,-7.466691,0.342976,-0.115459,0.000000,0.000000,0.000000,0.000000,0.056335,-0.004251,0.000000,0.000000
3966,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.599473,0.607094,0.720527,0.712906,0.776481,0.000000,0.032501,594,946691161.765960,-0.113427,-0.634968,-9.062754,-3.722953,-3.556973,-0.165981,-16.818445,-16.652464,0.314776,-18.818018,0.157249,1.009460,-6.499264,0.436632,-7.561439,0.346886,-0.115459,0.000000,0.000000,0.000000,0.000000,0.056717,-0.003810,0.000000,0.000000
3967,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.600079,0.607292,0.719921,0.712708,0.786088,0.000000,0.032104,595,946691161.770935,-0.496630,0.054798,-9.062754,-4.760583,-4.594917,-0.165665,4.666586,4.832251,0.299140,-0.384838,0.157249,1.009460,-6.453178,0.413281,-7.563354,0.350797,-0.115459,0.000000,0.000000,0.000000,0.000000,0.056315,-0.003607,0.000000,0.000000
3968,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.598319,0.606210,0.721681,0.713790,0.786088,0.000000,0.032104,595,946691161.775970,-2.336005,0.667923,-9.599238,2.380749,2.563048,-0.182300,-21.701407,-21.519107,0.332432,1.263161,0.157249,1.009460,-6.615977,0.452098,-7.556994,0.354754,-0.115459,0.000000,0.000000,0.000000,0.000000,0.057735,-0.003945,0.000000,0.000000
3969,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.597239,0.605276,0.722761,0.714724,0.786088,0.000000,0.032104,595,946691161.780914,-0.726552,-0.175124,-9.062754,3.845637,4.020547,-0.174910,-26.218146,-26.043235,0.322306,-15.888241,0.157249,1.009460,-6.731418,0.460464,-7.635545,0.358641,-0.115459,0.000000,0.000000,0.000000,0.000000,0.058743,-0.004018,0.000000,0.000000
3970,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.598009,0.605598,0.721991,0.714402,0.793502,0.000000,0.032104,595,946691161.786041,0.116495,-0.175124,-8.832831,-2.929472,-2.761967,-0.167504,1.858883,2.026387,0.287298,-16.132390,0.178501,1.018980,-6.668830,0.434767,-7.718256,0.362709,-0.115459,0.000000,0.000000,0.000000,0.000000,0.058197,-0.003794,0.000000,0.000000
3971,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.597139,0.605326,0.722861,0.714674,0.793502,0.000000,0.032104,595,946691161.791107,-1.876161,0.897845,-9.445957,-0.610065,-0.419168,-0.190897,-6.075930,-5.885033,0.308517,6.268197,0.178501,1.018980,-6.734227,0.469083,-7.686501,0.366729,-0.115459,0.000000,0.000000,0.000000,0.000000,0.058767,-0.004094,0.000000,0.000000
3972,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.595551,0.604371,0.724449,0.715629,0.793502,0.000000,0.032104,595,946691161.795989,-1.722880,0.361360,-9.292676,4.639118,4.838132,-0.199014,-24.081849,-23.882836,0.325601,-7.098911,0.178501,1.018980,-6.879999,0.505348,-7.721158,0.370603,-0.115459,0.000000,0.000000,0.000000,0.000000,0.060039,-0.004410,0.000000,0.000000
3973,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.595982,0.604600,0.724018,0.715400,0.476083,0.000000,0.032105,596,946691161.800933,0.116495,-0.328405,-8.909472,1.343119,1.529853,-0.186734,-3.329264,-3.142530,0.289813,-17.108982,0.178501,1.018980,-6.842139,0.493781,-7.805744,0.372957,-0.115459,0.000000,0.000000,0.000000,0.000000,0.059709,-0.004309,0.000000,0.000000
3974,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.596032,0.604920,0.723968,0.715080,0.476083,0.000000,0.032105,596,946691161.805938,-0.956473,0.821204,-9.216035,-3.845027,-3.636689,-0.208339,3.201697,3.410036,0.285590,-1.117283,0.178501,1.018980,-6.820965,0.509235,-7.811336,0.375340,-0.115459,0.000000,0.000000,0.000000,0.000000,0.059524,-0.004444,0.000000,0.000000
3975,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.594219,0.604527,0.725781,0.715473,0.476083,0.000000,0.032105,596,946691161.810943,-2.106083,1.051126,-9.139394,7.263710,7.500195,-0.236485,-16.086001,-15.849516,0.314015,15.423751,0.178501,1.018980,-6.947327,0.590620,-7.734140,0.377722,-0.115459,0.000000,0.000000,0.000000,0.000000,0.060627,-0.005154,0.000000,0.000000
3976,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.593541,0.604711,0.726459,0.715289,0.476083,0.000000,0.032105,596,946691161.815948,-0.419989,-0.251765,-8.756191,13.001191,13.226894,-0.225703,-11.569261,-11.343559,0.294075,-9.418317,0.178501,1.018980,-6.975641,0.640024,-7.781279,0.380105,-0.115459,0.000000,0.000000,0.000000,0.000000,0.060874,-0.005585,0.000000,0.000000
3977,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.593974,0.604892,0.726026,0.715108,0.476083,0.000000,0.032105,596,946691161.820922,-0.190067,0.208079,-9.062754,-4.150212,-3.921258,-0.228954,-1.131931,-0.902977,0.267019,-10.272835,0.178501,1.018980,-6.940452,0.625585,-7.832376,0.382473,-0.115459,0.000000,0.000000,0.000000,0.000000,0.060567,-0.005459,0.000000,0.000000
