cnt,flyState,setpoint.h [m],setpoint.pitch [deg],setpoint.roll [deg],setpoint.yaw [deg],motval_avg [frac],motval_0 [frac],motval_1 [frac],motval_2 [frac],motval_3 [frac],hor_velocities.xv,hor_velocities.yv,hor_velocities.dt,hor_velocities.seqNum,att.ts [s],att.ax [m/s^2],att.ay [m/s^2],att.az [m/s^2],att.gx [deg/s],att.gx_kalman [deg/s],att.gx_bias_kalman [deg/s],att.gy [deg/s],att.gy_kalman [deg/s],att.gy_bias_kalman [deg/s],att.gz [deg/s],att.hv [m/sec],att.h [m],att.pitch [deg],att.roll [deg],att.yaw [deg],xPos [m],yPos [m],targetXVel [m/s],targetYVel [m/s],targetPitch [deg],targetRoll [deg],adj_pitch,adj_roll,adj_yaw,adj_h
4302,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.544476,0.587518,0.775524,0.732482,0.479966,0.159989,0.032196,588,946693351.628173,-1.569598,-0.558327,-9.369316,-21.545762,-21.452991,-0.092771,64.482861,64.575628,0.457810,16.644490,-0.263500,1.030200,-7.946824,0.947985,-3.338579,1.508976,0.416726,0.000000,0.000000,0.000000,0.000000,0.094003,-0.021521,0.000000,-0.000000
4303,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.546147,0.589394,0.773853,0.730606,0.479966,0.159989,0.032196,588,946693351.633087,-1.416317,0.591282,-9.369316,-2.258065,-2.152780,-0.105284,47.758722,47.864006,0.461937,-9.723502,-0.263500,1.030200,-7.720834,0.956901,-3.386361,1.511335,0.417512,0.000000,0.000000,0.000000,0.000000,0.092229,-0.021623,0.000000,-0.000000
4304,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.550003,0.591336,0.769997,0.728664,0.479966,0.159989,0.032196,588,946693351.638031,-0.573270,0.208079,-9.599238,-23.376873,-23.269717,-0.107156,66.191897,66.299056,0.443319,31.293376,-0.263500,1.030200,-7.366772,0.844772,-3.231647,1.513708,0.418303,0.000000,0.000000,0.000000,0.000000,0.089330,-0.020667,0.000000,-0.000000
4305,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.555029,0.593217,0.764971,0.726784,0.479966,0.159989,0.032196,588,946693351.643066,-1.722880,-0.405046,-9.599238,-31.799982,-31.707340,-0.092641,87.921079,88.013717,0.458524,13.287455,-0.263500,1.030200,-6.950080,0.662513,-3.164745,1.516124,0.419109,0.000000,0.000000,0.000000,0.000000,0.085877,-0.019094,0.000000,-0.000000
4306,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.557057,0.595470,0.762943,0.724530,0.479966,0.159989,0.032196,588,946693351.648010,-1.876161,0.591282,-9.369316,-2.258065,-2.151575,-0.106490,61.003754,61.110243,0.480391,2.972198,-0.263500,1.030200,-6.684921,0.673450,-3.150050,1.518497,0.419900,0.000000,0.000000,0.000000,0.000000,0.083736,-0.019207,0.000000,-0.000000
4307,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.560062,0.596852,0.759938,0.723148,0.479966,0.159989,0.032196,588,946693351.653045,-1.339677,0.054798,-9.445957,-18.554949,-18.449620,-0.105328,56.670128,56.775457,0.488208,29.340191,-0.263500,1.030200,-6.414218,0.578746,-3.002321,1.520914,0.420706,0.000000,0.000000,0.000000,0.000000,0.081543,-0.018395,0.000000,-0.000000
4308,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.565480,0.598867,0.754520,0.721133,0.479966,0.159989,0.032196,588,946693351.658020,-1.033114,-0.175124,-9.599238,-37.415388,-37.316790,-0.098597,89.935302,90.033902,0.489020,18.292490,-0.263500,1.030200,-5.970492,0.382611,-2.911317,1.523302,0.421501,0.000000,0.000000,0.000000,0.000000,0.077826,-0.016694,0.000000,-0.000000
4309,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.568461,0.601295,0.751539,0.718705,0.475689,0.158563,0.032196,588,946693351.663146,-1.952802,0.667923,-9.292676,-11.901913,-11.785580,-0.116332,73.272194,73.388526,0.518369,4.864345,-0.259247,1.021020,-5.643272,0.349823,-2.886382,1.525740,0.422314,0.000000,0.000000,0.000000,0.000000,0.075122,-0.016417,0.000000,-0.000000
4310,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.571553,0.603187,0.748447,0.716813,0.475689,0.158563,0.032196,588,946693351.668212,-2.182724,-0.328405,-9.905801,-10.681173,-10.575116,-0.106057,70.403453,70.509512,0.551779,33.246561,-0.259247,1.021020,-5.341445,0.280243,-2.717953,1.528150,0.423118,0.000000,0.000000,0.000000,0.000000,0.072630,-0.015817,0.000000,-0.000000
4311,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.576151,0.604579,0.743849,0.715421,0.475689,0.158563,0.032196,588,946693351.673095,-0.803192,-0.328405,-9.369316,-34.607685,-34.511546,-0.096138,73.699450,73.795585,0.551383,14.996492,-0.259247,1.021020,-4.983651,0.096273,-2.644727,1.530473,0.423892,0.000000,0.000000,0.000000,0.000000,0.069635,-0.014214,0.000000,-0.000000
4312,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.579828,0.607510,0.740172,0.712490,0.475689,0.158563,0.032196,588,946693351.678039,-1.569598,0.897845,-9.599238,-16.662800,-16.541723,-0.121078,86.883450,87.004529,0.573517,-10.883206,-0.259247,1.021020,-4.591419,0.053344,-2.698533,1.532824,0.424676,0.000000,0.000000,0.000000,0.000000,0.066331,-0.013841,0.000000,-0.000000
4313,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.582614,0.609616,0.737386,0.710384,0.475689,0.158563,0.032196,588,946693351.683074,-2.182724,0.361360,-9.675879,-10.986358,-10.855263,-0.131094,71.135895,71.266987,0.613186,47.956480,-0.259247,1.021020,-4.298130,0.014290,-2.457070,1.535220,0.425474,0.000000,0.000000,0.000000,0.000000,0.063885,-0.013501,0.000000,-0.000000
4314,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.586651,0.610895,0.733349,0.709105,0.475689,0.158563,0.032196,588,946693351.688018,-1.569598,-0.864890,-9.752520,-24.658650,-24.550772,-0.107878,72.295600,72.403476,0.637517,13.043306,-0.259247,1.021020,-3.981758,-0.143255,-2.392584,1.537571,0.426258,0.000000,0.000000,0.000000,0.000000,0.061227,-0.012122,0.000000,-0.000000
4315,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.590838,0.613687,0.729162,0.706313,0.475689,0.158563,0.032196,588,946693351.693054,-0.726552,0.591282,-9.522597,-21.362652,-21.236974,-0.125678,83.343302,83.468977,0.641251,-12.958464,-0.259247,1.021020,-3.571088,-0.222477,-2.457843,1.539967,0.427057,0.000000,0.000000,0.000000,0.000000,0.057738,-0.011425,0.000000,-0.000000
4316,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.594548,0.616611,0.725452,0.703389,0.475689,0.158563,0.032196,588,946693351.698028,-1.569598,0.744563,-9.982441,-15.747246,-15.600200,-0.147045,87.493816,87.640863,0.668378,32.514115,-0.259247,1.021020,-3.181477,-0.266786,-2.296118,1.542333,0.427845,0.000000,0.000000,0.000000,0.000000,0.054420,-0.011031,0.000000,-0.000000
4317,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.598555,0.618658,0.721445,0.701342,0.472679,0.157560,0.032196,588,946693351.703186,-1.492958,-0.405046,-9.829160,-18.860133,-18.722433,-0.137700,77.911006,78.048703,0.695778,34.284190,-0.195500,1.014560,-2.825875,-0.377914,-2.119277,1.544771,0.428658,0.000000,0.000000,0.000000,0.000000,0.051394,-0.010051,0.000000,-0.000000
4318,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.601829,0.620747,0.718171,0.699253,0.472679,0.157560,0.032196,588,946693351.708221,-1.186395,0.054798,-9.905801,-14.465468,-14.324177,-0.141290,69.548935,69.690224,0.716143,-7.343059,-0.195500,1.014560,-2.511031,-0.444442,-2.156249,1.547151,0.429451,0.000000,0.000000,0.000000,0.000000,0.048712,-0.009459,0.000000,-0.000000
4319,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.605954,0.623803,0.714046,0.696197,0.472679,0.157560,0.032196,588,946693351.713134,-0.496630,0.591282,-9.905801,-18.188726,-18.028952,-0.159774,86.883450,87.043222,0.719805,10.723899,-0.195500,1.014560,-2.093406,-0.504225,-2.103562,1.549473,0.430225,0.000000,0.000000,0.000000,0.000000,0.045122,-0.008924,0.000000,-0.000000
4320,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.610502,0.626479,0.709498,0.693521,0.472679,0.157560,0.032196,588,946693351.718048,-1.033114,-0.251765,-9.829160,-20.325021,-20.169291,-0.155731,92.437815,92.593543,0.740197,32.208929,-0.195500,1.014560,-1.674580,-0.609634,-1.945289,1.551796,0.431000,0.000000,0.000000,0.000000,0.000000,0.041510,-0.007989,0.000000,-0.000000
4321,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.613185,0.628568,0.706815,0.691432,0.472679,0.157560,0.032196,588,946693351.723083,-1.492958,-0.098483,-10.059082,-6.652730,-6.496619,-0.156112,66.191897,66.348008,0.773413,7.305826,-0.195500,1.014560,-1.396937,-0.641751,-1.908504,1.554176,0.431793,0.000000,0.000000,0.000000,0.000000,0.039124,-0.007692,0.000000,-0.000000
4322,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.616722,0.631119,0.703278,0.688881,0.472679,0.157560,0.032196,588,946693351.728027,-0.343349,0.208079,-9.982441,-13.977172,-13.812150,-0.165023,73.333229,73.498253,0.777773,6.146123,-0.195500,1.014560,-1.045017,-0.696156,-1.878118,1.556513,0.432572,0.000000,0.000000,0.000000,0.000000,0.036080,-0.007199,0.000000,-0.000000
4323,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.622223,0.634498,0.697777,0.685502,0.472679,0.157560,0.032196,588,946693351.733062,-0.113427,-0.251765,-9.905801,-22.888577,-22.726575,-0.162003,102.325811,102.487817,0.778345,16.705528,-0.195500,1.014560,-0.534613,-0.815290,-1.794005,1.558893,0.433365,0.000000,0.000000,0.000000,0.000000,0.031640,-0.006138,0.000000,-0.000000
4324,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.629847,0.639786,0.690153,0.680214,0.472679,0.157560,0.032196,588,946693351.742492,-1.416317,0.054798,-10.212363,-14.770653,-14.602714,-0.167939,85.479594,85.647534,0.816777,25.494858,-0.195500,1.014560,0.204050,-0.943770,-1.553590,1.563350,0.434851,0.000000,0.000000,0.000000,0.000000,0.025184,-0.004970,0.000000,-0.000000
4325,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.629799,0.639898,0.690201,0.680102,0.468085,0.156028,0.032196,588,946693351.743316,-1.109755,0.131438,-10.212363,-3.478805,-3.302983,-0.175822,62.468645,62.644468,0.847002,2.972198,-0.204003,1.004700,0.207620,-0.934180,-1.551141,1.563736,0.434980,0.000000,0.000000,0.000000,0.000000,0.025151,-0.005049,0.000000,-0.000000
4326,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.634421,0.643262,0.685579,0.676738,0.468085,0.156028,0.032196,588,946693351.748199,0.499698,-0.405046,-9.752520,-12.268136,-12.098797,-0.169339,90.728778,90.898119,0.836300,7.366863,-0.204003,1.004700,0.663232,-1.003356,-1.515169,1.566022,0.435741,0.000000,0.000000,0.000000,0.000000,0.021159,-0.004420,0.000000,-0.000000
4327,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.639057,0.646285,0.680943,0.673715,0.468085,0.156028,0.032196,588,946693351.753082,-0.573270,-0.021843,-10.135722,-19.897762,-19.723855,-0.173908,96.588336,96.762247,0.856740,19.879452,-0.204003,1.004700,1.098850,-1.092552,-1.418096,1.568307,0.436503,0.000000,0.000000,0.000000,0.000000,0.017329,-0.003614,0.000000,-0.000000
4328,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.641485,0.648177,0.678515,0.671823,0.468085,0.156028,0.032196,588,946693351.758026,-1.492958,0.284720,-10.442285,-9.704581,-9.518032,-0.186549,64.238716,64.425262,0.901421,11.029085,-0.204003,1.004700,1.342381,-1.119916,-1.363569,1.570621,0.437275,0.000000,0.000000,0.000000,0.000000,0.015169,-0.003346,0.000000,-0.000000
4329,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.645469,0.651126,0.674531,0.668874,-0.048495,0.009699,0.517945,589,946693351.763092,0.193136,-0.711608,-10.059082,-7.018952,-6.845937,-0.173015,79.192780,79.365795,0.904412,5.596789,-0.204003,1.004700,1.734334,-1.175679,-1.335216,1.570376,0.437324,0.000000,0.000000,0.000000,0.000000,0.011703,-0.002828,0.000000,-0.000000
4330,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.650271,0.654436,0.669730,0.665564,-0.048495,0.009699,0.517945,589,946693351.768035,0.346417,-0.328405,-10.135722,-15.808282,-15.638087,-0.170194,93.963740,94.133935,0.905520,8.770715,-0.204003,1.004700,2.192595,-1.257373,-1.291862,1.570136,0.437372,0.000000,0.000000,0.000000,0.000000,0.007647,-0.002083,0.000000,-0.000000
4331,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.653043,0.656843,0.666957,0.663157,-0.048495,0.009699,0.517945,589,946693351.773040,-1.492958,0.514642,-10.518926,-9.582506,-9.393101,-0.189405,74.248782,74.438190,0.955298,25.494858,-0.204003,1.004700,2.481886,-1.274459,-1.164260,1.569893,0.437420,0.000000,0.000000,0.000000,0.000000,0.005057,-0.001900,0.000000,-0.000000
4332,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.655786,0.658903,0.664214,0.661097,-0.048495,0.009699,0.517945,589,946693351.778045,-0.496630,-0.558327,-10.135722,-4.516434,-4.335718,-0.180716,62.468645,62.649358,0.981479,7.305826,-0.204003,1.004700,2.748845,-1.309695,-1.127694,1.569651,0.437469,0.000000,0.000000,0.000000,0.000000,0.002655,-0.001558,0.000000,-0.000000
4333,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.660536,0.662133,0.659464,0.657867,-0.047855,0.009571,0.517945,589,946693351.783142,1.036183,-0.711608,-9.829160,-12.451246,-12.283488,-0.167759,84.686117,84.853873,0.968176,2.422865,-0.289002,0.991440,3.196269,-1.392486,-1.115345,1.569407,0.437518,0.000000,0.000000,0.000000,0.000000,-0.001334,-0.000799,0.000000,-0.000000
4334,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.663898,0.665103,0.656102,0.654897,-0.047855,0.009571,0.517945,589,946693351.788208,-0.649911,0.514642,-10.365644,-9.948729,-9.760918,-0.187812,80.840782,81.028591,1.001822,18.353526,-0.289002,0.991440,3.548325,-1.410698,-1.022366,1.569164,0.437566,0.000000,0.000000,0.000000,0.000000,-0.004501,-0.000602,0.000000,-0.000000
4335,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.665514,0.666903,0.654486,0.653097,-0.786257,0.000000,0.031524,590,946693351.793121,-1.263036,-0.175124,-10.442285,2.136601,2.326464,-0.189864,54.533830,54.723692,1.051934,15.667898,-0.289002,0.991440,3.733011,-1.396071,-0.945390,1.565301,0.437566,0.000000,0.000000,0.000000,0.000000,-0.006208,-0.000694,0.000000,-0.000000
4336,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.669359,0.669082,0.650641,0.650918,-0.786257,0.000000,0.031524,590,946693351.798034,0.652980,-1.018171,-9.905801,-12.146062,-11.976850,-0.169211,69.304783,69.473994,1.053324,-0.445875,-0.289002,0.991440,4.066165,-1.487089,-0.947580,1.561439,0.437566,0.000000,0.000000,0.000000,0.000000,-0.009220,0.000138,0.000000,-0.000000
4337,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.673197,0.671752,0.646803,0.648248,-0.786257,0.000000,0.031524,590,946693351.803100,0.269776,-0.021843,-10.289003,-14.526505,-14.350564,-0.175941,76.263004,76.438943,1.067106,10.845973,-0.289002,0.991440,4.425640,-1.549305,-0.892634,1.557455,0.437566,0.000000,0.000000,0.000000,0.000000,-0.012475,0.000722,0.000000,-0.000000
4338,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.674409,0.673642,0.645591,0.646358,-0.786257,0.000000,0.031524,590,946693351.808044,-1.339677,0.284720,-10.518926,4.028748,4.219097,-0.190349,51.909241,52.099588,1.122955,31.293376,-0.289002,0.991440,4.589722,-1.506001,-0.737921,1.553568,0.437566,0.000000,0.000000,0.000000,0.000000,-0.014025,0.000383,0.000000,-0.000000
4339,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.676615,0.675163,0.643385,0.644837,-0.786257,0.000000,0.031524,590,946693351.813049,0.039855,-1.094812,-10.135722,-0.304880,-0.136330,-0.168551,47.636646,47.805198,1.144467,0.103458,-0.289002,0.991440,4.788904,-1.540640,-0.737403,1.549633,0.437566,0.000000,0.000000,0.000000,0.000000,-0.015889,0.000726,0.000000,-0.000000
4340,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.680342,0.677348,0.639658,0.642652,-0.786257,0.000000,0.031524,590,946693351.818054,0.882901,-0.558327,-10.135722,-14.587543,-14.426200,-0.161344,65.947752,66.109095,1.145098,-1.544542,-0.289002,0.991440,5.112258,-1.624071,-0.745133,1.545698,0.437566,0.000000,0.000000,0.000000,0.000000,-0.018845,0.001497,0.000000,-0.000000
4341,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.682106,0.679170,0.637894,0.640830,-0.780594,0.000000,0.031524,590,946693351.823181,-0.956473,0.438001,-10.595566,-4.272286,-4.092164,-0.180122,53.068942,53.249064,1.194413,27.203894,-0.255001,0.984300,5.301407,-1.615800,-0.605657,1.541696,0.437566,0.000000,0.000000,0.000000,0.000000,-0.020638,0.001468,0.000000,-0.000000
4342,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.682887,0.680231,0.637113,0.639769,-0.767211,0.153442,0.032074,591,946693351.828247,-0.649911,-0.788249,-10.289003,7.996155,8.163140,-0.166986,31.889099,32.056083,1.236872,10.601826,-0.255001,0.984300,5.390548,-1.594910,-0.551949,1.537809,0.438343,0.000000,0.000000,0.000000,0.000000,-0.021559,0.001328,0.000000,-0.000000
4343,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.685802,0.681914,0.634198,0.638086,-0.767211,0.153442,0.032074,591,946693351.833099,1.036183,-1.248093,-10.059082,-5.493027,-5.351556,-0.141471,51.787165,51.928635,1.235724,-6.610614,-0.255001,0.984300,5.637616,-1.660626,-0.584024,1.534086,0.439088,0.000000,0.000000,0.000000,0.000000,-0.023858,0.001944,0.000000,-0.000000
4344,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.687607,0.683318,0.632393,0.636682,-0.767211,0.153442,0.032074,591,946693351.838043,-0.113427,0.208079,-10.365644,-7.995544,-7.840740,-0.154805,44.523760,44.678566,1.266039,18.292490,-0.255001,0.984300,5.804253,-1.678619,-0.493587,1.530293,0.439847,0.000000,0.000000,0.000000,0.000000,-0.025463,0.002144,0.000000,-0.000000
4345,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.687342,0.683809,0.632658,0.636191,-0.767211,0.153442,0.032074,591,946693351.843109,-1.186395,-0.481687,-10.365644,10.864895,11.014843,-0.149948,18.277841,18.427789,1.324161,16.644490,-0.255001,0.984300,5.799604,-1.630382,-0.409265,1.526407,0.440624,0.000000,0.000000,0.000000,0.000000,-0.025576,0.001766,0.000000,-0.000000
4346,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.689024,0.684489,0.630976,0.635511,-0.767211,0.153442,0.032074,591,946693351.848052,0.652980,-1.631296,-9.905801,0.671712,0.785511,-0.113799,28.348950,28.462748,1.334277,-10.883206,-0.255001,0.984300,5.917379,-1.682815,-0.463061,1.522614,0.441382,0.000000,0.000000,0.000000,0.000000,-0.026757,0.002268,0.000000,-0.000000
4347,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.691288,0.685783,0.628712,0.634217,-0.767211,0.153442,0.032074,591,946693351.853057,0.729620,-0.481687,-9.982441,-8.666951,-8.558004,-0.108946,41.227760,41.336705,1.343339,2.544939,-0.255001,0.984300,6.102883,-1.733207,-0.450323,1.518774,0.442150,0.000000,0.000000,0.000000,0.000000,-0.028535,0.002753,0.000000,-0.000000
4348,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.691099,0.686222,0.628901,0.633778,-0.795203,0.000000,0.030945,592,946693351.858062,-1.109755,-0.328405,-10.289003,8.301340,8.409645,-0.108305,18.583027,18.691332,1.401108,19.757378,-0.255001,0.984300,6.098887,-1.692115,-0.351438,1.514794,0.442150,0.000000,0.000000,0.000000,0.000000,-0.028660,0.002438,0.000000,-0.000000
4349,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.691503,0.686002,0.628497,0.633998,-0.794928,0.000000,0.030945,592,946693351.863189,0.116495,-1.707937,-9.982441,5.432600,5.503250,-0.070651,7.596362,7.667013,1.426672,-17.475203,-0.093499,0.983960,6.090698,-1.722553,-0.441032,1.510719,0.442150,0.000000,0.000000,0.000000,0.000000,-0.028752,0.002750,0.000000,-0.000000
4350,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.693433,0.686824,0.626567,0.633176,-0.794928,0.000000,0.030945,592,946693351.868255,1.189464,-1.324733,-9.905801,-3.051546,-3.008416,-0.043130,27.921691,27.964822,1.423759,-9.540390,-0.093499,0.983960,6.229475,-1.780663,-0.489364,1.506692,0.442150,0.000000,0.000000,0.000000,0.000000,-0.030129,0.003305,0.000000,-0.000000
4351,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.693380,0.686884,0.626620,0.633116,-0.794928,0.000000,0.030945,592,946693351.873138,-0.419989,-0.405046,-10.365644,3.052156,3.093076,-0.040920,10.648213,10.689134,1.463982,8.831752,-0.093499,0.983960,6.211657,-1.769003,-0.446239,1.502810,0.442150,0.000000,0.000000,0.000000,0.000000,-0.030132,0.003248,0.000000,-0.000000
4352,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.692671,0.685939,0.627330,0.634061,-0.794928,0.000000,0.030945,592,946693351.878051,-0.343349,-1.401374,-9.905801,7.690970,7.702311,-0.011341,-9.371929,-9.360587,1.502089,-22.358165,-0.093499,0.983960,6.098867,-1.777241,-0.556087,1.498905,0.442150,0.000000,0.000000,0.000000,0.000000,-0.029305,0.003366,0.000000,-0.000000
4353,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.694155,0.686296,0.625845,0.633704,-0.794928,0.000000,0.030945,592,946693351.883117,1.572667,-1.937858,-9.675879,2.136601,2.103209,0.033392,14.188361,14.154969,1.487728,-25.776238,-0.093499,0.983960,6.185577,-1.836269,-0.686667,1.494878,0.442150,0.000000,0.000000,0.000000,0.000000,-0.030225,0.003930,0.000000,-0.000000
4354,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.694504,0.686437,0.625496,0.633563,-0.794928,0.000000,0.030945,592,946693351.888061,0.346417,-0.711608,-10.059082,2.014527,1.970746,0.043781,9.732658,9.688877,1.507634,-3.253578,-0.093499,0.983960,6.195232,-1.842709,-0.702753,1.490947,0.442150,0.000000,0.000000,0.000000,0.000000,-0.030470,0.004033,0.000000,-0.000000
4355,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.692839,0.685130,0.627162,0.634870,-0.303027,0.151513,0.032471,593,946693351.893066,-0.803192,-1.171452,-10.135722,12.268746,12.202452,0.066295,-20.602740,-20.669036,1.557308,-19.367352,-0.093499,0.983960,6.006939,-1.816708,-0.799687,1.489431,0.442909,0.000000,0.000000,0.000000,0.000000,-0.028984,0.003854,0.000000,-0.000000
4356,11,0.500000,0.000000,0.000000,0.051424,0.660000,0.693334,0.684210,0.626666,0.635790,-0.303027,0.151513,0.032471,593,946693351.898071,1.036183,-2.091140,-9.599238,0.305490,0.190182,0.115308,-7.174596,-7.289905,1.556383,-40.119938,-0.093499,0.983960,5.964681,-1.892108,-1.000487,1.487914,0.443667,0.000000,0.000000,0.000000,0.000000,-0.028772,0.004562,0.000000,-0.000000
